ir_sort,std::sort,boost::sort::spreadsort::integer_sort,boost::sort::pdqsort,boost::sort::spinsort,boost::sort::flat_stable_sort
672181,672181,1925578,628794,1461484,1749560,2136561
672500,672500,1890109,628984,1439046,1755371,2140393
672335,672335,1919230,628590,1452701,1754874,2104823
672560,672560,1890366,632830,1456079,1776319,2105776
675997,675997,1886529,625883,1455796,1841267,2160296
672442,672442,1924181,680159,1766651,1909685,2307499
726796,726796,2058251,678810,1515122,1748960,2133264
671491,671491,1919671,628981,1512417,1748386,2315272
725598,725598,2056573,676568,1586602,1838788,2237350
671600,671600,1918434,628116,1462352,1780835,2132724
681649,681649,1959810,654508,1460035,1761846,2098458
671836,671836,1888673,634665,1475320,1761769,2107611
713175,713175,1895476,626277,1442285,1750196,2127198
673504,673504,1889696,628700,1546339,1746788,2140830
672193,672193,1884488,629564,1448160,1788474,2135408
672734,672734,1917361,624485,1461826,1746737,2104696
672586,672586,1912471,689066,1443244,1770733,2098514
708854,708854,1919899,624761,1461556,1746800,2103617
672058,672058,1891398,628767,1442973,1753637,2168902
671491,671491,1923409,626382,1457917,1771563,2105260
672528,672528,1891527,627199,1453222,1775999,2108012
670824,670824,1890906,631681,1462934,1751786,2099130
674870,674870,1910945,648812,1465888,1746185,2136428
672301,672301,1919542,625631,1469767,1773630,2127074
696017,696017,1885704,629507,1436870,1780999,2144594
672556,672556,1919751,628770,1456302,1778151,2133621
672027,672027,1886770,632189,1470915,1751541,2107960
723777,723777,1891054,629083,1489504,1748696,2107147
671503,671503,1901473,628751,1466585,1749433,2118682
671763,671763,1925165,628273,1465125,1752500,2111461
671870,671870,1898293,625987,1454960,1779056,2110289
671438,671438,1868764,628575,1442911,1749341,2111590
674894,674894,1897926,624268,1483602,1775861,2115107
670877,670877,1882920,631191,1470788,1761782,2111957
672406,672406,1891529,630716,1476985,1753347,2110182
671511,671511,1888772,628002,1437578,1752098,2108393
701188,701188,1904852,625236,1460211,1749570,2105912
671779,671779,1885788,624356,1465462,1749574,2183529
672727,672727,1900620,628092,1459515,1755776,2105317
672187,672187,1901677,626353,1485265,1751385,2101050
679631,679631,1920685,629715,1435583,1754933,2107246
676090,676090,1903728,623440,1452413,1750703,2111653
670830,670830,1886757,627625,1460483,1743719,2112737
670625,670625,1921095,628015,1442041,1784369,2138217
689956,689956,1910098,631564,1447895,1799572,2111772
671568,671568,1899363,631905,1476823,1750327,2108811
674060,674060,1896880,626537,1475412,1749347,2103722
671582,671582,1903045,625746,1441110,1751244,2271240
672641,672641,1924620,626213,1460925,1789291,2183756
671464,671464,1896168,627591,1443564,1760160,2127869
670991,670991,1901953,627563,1444064,1756151,2102432
674640,674640,1895226,627385,1445214,1779805,2114759
671188,671188,1908051,623892,1445033,1824537,2140520
670953,670953,1905247,653274,1445902,1767775,2117508
671498,671498,1893562,625493,1449957,1749136,2116252
672248,672248,1883450,632683,1435546,1750072,2112078
675446,675446,1894787,626357,1448779,1772115,2111801
671321,671321,1894331,624733,1453393,1747404,2113033
671857,671857,2018938,626784,1466860,1779344,2150351
747243,747243,2139705,676265,1563105,1901117,2287862
726301,726301,2030870,626294,1504182,1780994,2111292
671168,671168,1896505,751763,1572314,1895569,2277319
727476,727476,1966833,634272,1457932,1752340,2104612
678999,678999,1892338,627308,1478260,1751263,2137187
671044,671044,1930307,747921,2131346,2262463,2815679
780141,780141,2068897,627973,1475805,1787421,2104877
672317,672317,1894678,660738,1476058,1805627,2103530
708819,708819,1886836,629264,1483726,1754725,2132020
671377,671377,1937141,655369,1480937,1749194,2140881
675734,675734,1934499,626275,1474547,1781928,2131613
695882,695882,1887269,624462,1444785,1932281,2108962
671869,671869,1898096,651413,1462472,1782177,2105253
675451,675451,1895266,630005,1443869,1748244,2116448
671595,671595,2052486,653051,1463988,1742807,2108761
673813,673813,1894536,626797,1445886,1771269,2103702
695872,695872,1918143,623862,1465564,1782614,2102492
693578,693578,1899701,655838,1622248,1781478,2132348
672133,672133,1907888,633834,1458160,1747567,2105900
673010,673010,1892635,627893,1493984,1753726,2110603
671635,671635,1916461,623638,1440707,1749103,2118976
672147,672147,1957012,628697,1472730,1750831,2116774
671894,671894,1901776,633765,1445700,1750011,2101543
676492,676492,1893240,623315,1474641,1745912,2111893
670854,670854,1893551,625575,1444891,1772552,2106884
674088,674088,1911174,625741,1454857,1767750,2117170
672785,672785,1878759,630455,1486861,1748815,2116209
671543,671543,1879655,627979,1463581,1757926,2114109
675684,675684,1911028,627412,1451855,1757345,2111196
671717,671717,1918945,623683,1460014,1758021,2137645
671606,671606,1900714,624706,1460750,1752750,2103737
671538,671538,1905940,625326,1465171,1754883,2112126
672160,672160,1905088,632586,1448180,1752242,2103274
698224,698224,1930101,628145,1452608,1755932,2106942
671059,671059,1911007,625308,1467828,1741435,2112298
672065,672065,1895668,624614,1452598,1748373,2120959
672281,672281,1888537,625654,1447676,1751196,2117946
674931,674931,1906843,626578,1471510,1747779,2106643
670599,670599,1901351,627892,1470393,1752634,2115345
671171,671171,1880354,627436,1439523,1747692,2118434
671047,671047,1920757,628167,1446100,1759038,2115465
672803,672803,1894514,629378,1431073,1754626,2132551
675571,675571,1898334,623894,1488760,1751330,2168396
671736,671736,1906553,626007,1503280,1773990,2111777
671905,671905,1885744,625967,1453061,1757204,2116102
671926,671926,1901777,624591,1462710,1753279,2103057
672115,672115,1910285,653274,1683903,1908098,2160599
672385,672385,1893640,627862,1463540,1744668,2108455
671031,671031,1903334,626720,1455937,1778206,2113363
670349,670349,1904322,626414,1477889,1755226,2132981
671346,671346,1888429,627242,1467942,1752368,2101510
673260,673260,1905630,629186,1466063,1766590,2098980
679038,679038,2053118,730929,1609002,1914395,2284688
983068,983068,2320178,927215,2293053,2443348,2892578
1092671,1092671,2446927,873958,2097630,2318356,3056747
1151838,1151838,2456598,871743,2157790,2419251,2912032
949511,949511,2056595,675490,1621610,1905057,2432171
713697,713697,1888109,626958,1484214,1774576,2137513
671328,671328,1914735,628997,1481063,1744665,2149095
672222,672222,1936876,627699,1471443,1747486,2137504
671522,671522,1918595,625678,1479177,1777330,2150090
671701,671701,1890078,638844,1444153,1781319,2114507
682908,682908,1925735,629541,1452052,1779330,2122093
701906,701906,1868801,623994,1474701,1750731,2159523
671511,671511,1895301,623198,1493386,1751394,2104255
671212,671212,1897640,624676,1454052,1776145,2103960
671528,671528,1915579,629015,1458220,1751111,2106009
715075,715075,1942007,654863,1470165,1744648,2150268
674242,674242,1901122,626757,1455790,1747199,2116955
698600,698600,1896918,625383,1454015,1772708,2112498
676519,676519,1899453,622583,1461399,1748443,2139031
670944,670944,1917734,628035,1451023,1772794,2103717
675011,675011,1893061,625363,1447573,1777376,2129171
672325,672325,1925171,628350,1502960,1748694,2120926
671568,671568,1945558,624770,1471905,1776964,2119478
671667,671667,1926208,625729,1450571,1777741,2117401
672696,672696,1881598,629247,1483526,1749344,2098939
674910,674910,1893918,624786,1467495,1748779,2134246
672324,672324,1894860,630303,1449396,1751144,2109834
673199,673199,1894493,628819,1474969,1753870,2138947
693463,693463,1894653,626295,1455354,1763540,2113197
672076,672076,1910836,657586,1445797,1777752,2109961
675644,675644,1895798,626357,1445055,1751811,2146020
671664,671664,1890735,652210,1444284,1746615,2104500
670854,670854,1945961,626007,1450900,1801587,2143540
721202,721202,1927051,628695,1472611,1781109,2117485
671993,671993,1890811,665407,1440849,1774569,2133570
674767,674767,1889774,628145,1448222,1749017,2108295
698622,698622,1915944,628518,1470362,1753881,2108594
671805,671805,1883276,630432,1454520,1753411,2227904
671952,671952,1921795,623678,1454184,1756330,2103690
671115,671115,1894742,633153,1496452,1780568,2125977
676250,676250,1934133,624466,1505105,1749587,2131094
671852,671852,1956231,626808,1466631,1772081,2130698
672215,672215,1910042,629348,1488996,1808830,2164090
671737,671737,2024409,631839,1437626,1763565,2115621
672943,672943,1890691,625408,1447919,1762141,2104060
671806,671806,1895214,629598,1468364,1753388,2103737
674410,674410,1866127,625423,1477410,1754908,2145112
671825,671825,1890833,629481,1453648,1750981,2108224
670555,670555,1894922,627287,1468298,1771545,2121087
671299,671299,1886558,670863,1453753,1776227,2103795
697773,697773,1918353,626418,1457116,1748713,2120699
671272,671272,1903110,626842,1461466,1751029,2127271
672115,672115,1923929,688690,1554897,1746600,2150503
671950,671950,2135987,694303,1595351,1825833,2140963
671807,671807,1918823,626252,1439396,1775006,2188151
672276,672276,1918625,656990,1448079,1778833,2310059
727333,727333,2041031,687181,1612703,1852999,2144746
673007,673007,1892787,641869,1452528,1751115,2119630
697710,697710,1894093,629004,1472596,1778558,2127176
671632,671632,1922523,628135,1490955,1754056,2128821
671226,671226,1944531,625041,1453340,1751684,2110115
672312,672312,1873206,623243,1440277,1754087,2105456
701906,701906,1894300,627634,1441426,1748940,2115850
672706,672706,1903378,624576,1446839,1750820,2130190
671323,671323,2020677,678057,1580179,1746219,2107732
670531,670531,1917291,626701,1476195,1760242,2109663
670016,670016,1883024,707823,1454310,1778813,2108959
671971,671971,1910029,652719,1446771,1784328,2263141
681815,681815,1894583,631467,1438667,1750085,2149616
672496,672496,1905845,629575,1458911,1754629,2117399
671407,671407,1904521,626618,1475421,1811706,2135140
998751,998751,1916906,628333,1434865,1779378,2115686
671201,671201,1904568,630983,1439547,1755063,2113770
675422,675422,1902247,626987,1452928,1744006,2129958
672547,672547,1915986,623474,1448208,1750739,2259634
671479,671479,1908947,628065,1488718,1777323,2123048
671421,671421,1908815,626374,1446475,1758171,2093976
671924,671924,1902229,629498,1477000,1759539,2098706
675353,675353,1889182,626694,1455705,1749310,2112129
671838,671838,1912743,624580,1471187,1753689,2109925
670322,670322,1893559,626820,1461431,1759214,2150337
671152,671152,1891157,625546,1452999,1753413,2107147
671494,671494,1898365,630239,1431772,1780755,2103996
697605,697605,1893889,623284,1462128,1745406,2106473
671142,671142,1894052,648163,1448644,1742708,2108734
670660,670660,1913968,626830,1452513,1805811,2138746
695141,695141,1880865,626720,1443848,1759371,2103645
672744,672744,1910801,631729,1446556,1777692,2121941
675529,675529,1905410,626491,1469780,1751244,2107909
671717,671717,1880967,625463,1485840,1747970,2109605
672707,672707,1895513,624925,1436209,1768996,2129009
671709,671709,1902378,632691,1430013,1758168,2102779
675060,675060,1889540,627643,1461683,1756426,2134649
671052,671052,1928512,628422,1464744,1755352,2115202
671876,671876,1899806,625910,1464612,1781472,2114054
670973,670973,1902173,625249,1449579,1760290,2106069
672342,672342,1895452,669771,1455518,1778334,2109946
705940,705940,1899859,628768,1466693,1751332,2114322
696704,696704,1879944,628815,1461058,1750080,2110751
672372,672372,1895473,623875,1472114,1758673,2120920
671549,671549,1902297,628134,1442983,1752126,2104835
670646,670646,1897797,631556,1460221,1753829,2108737
675165,675165,1889567,625978,1446175,1751154,2109437
671342,671342,1913711,628915,1446742,1753640,2115645
671439,671439,1898124,629574,1455936,1775676,2143460
670887,670887,1891795,626065,1446494,1760304,2213331
672886,672886,1905213,652871,1470515,1925317,2311779
704121,704121,1895270,626153,1477721,1754585,2137620
672546,672546,1949022,646170,1495280,1752737,2139406
671912,671912,1927600,776832,1586969,1890980,2280438
725737,725737,2051626,679204,1579941,2108020,2152884
673499,673499,2050005,771217,1632861,1918769,2188159
679971,679971,1981556,652155,1473968,1754970,2148485
672793,672793,1930600,627167,1459254,1785730,2116733
672986,672986,1888203,627317,1445054,1753988,2129817
672519,672519,1894132,630248,1453145,1753221,2150888
709857,709857,1896420,629257,1466727,1770605,2129523
671237,671237,1933283,623589,1498580,1749981,2131710
670594,670594,1938931,624288,1496872,1775446,2132374
673126,673126,1906201,626215,1462823,1773345,2102132
671019,671019,1914055,630767,1461875,1746832,2104931
674366,674366,1899246,627720,1442353,1754834,2133476
672336,672336,1889339,625427,1437807,1748322,2103263
672125,672125,1913917,626562,1474724,1753495,2141431
672880,672880,1885191,628945,1439395,1753253,2110513
674108,674108,1912047,624009,1448003,1746994,2112584
671980,671980,1881727,626068,1457790,1755356,2137186
670227,670227,1893092,628227,1465641,1755086,2135373
672021,672021,1941103,627389,1481275,1798605,2109370
671836,671836,1880026,652811,1449668,1775401,2106712
698351,698351,1910465,628474,1467079,1746267,2140302
671911,671911,1928250,627688,1487489,1751186,2132523
672031,672031,1945078,626765,1505482,1757575,2163759
670482,670482,1930999,626716,1463631,1782341,2156585
696641,696641,1890326,628859,1452672,1754764,2128833
672374,672374,1894482,626699,1433043,1772884,2110233
670881,670881,1900387,628165,1476097,1753293,2115275
671196,671196,1926869,624328,1487860,1749624,2107551
670911,670911,1897537,624907,1468135,1751560,2122149
672042,672042,1876427,655943,1442896,1774794,2104275
712036,712036,1890734,629077,1442585,1776942,2111137
671533,671533,1894496,627937,1448156,1746545,2119797
671044,671044,1918808,654208,1450289,1753795,2116176
670008,670008,1908401,631247,1446034,1753468,2105668
695491,695491,1886531,631015,1452101,1749902,2103577
674989,674989,1872833,629112,1447356,1751676,2139410
685240,685240,1887944,629002,1675399,1744504,2116774
672362,672362,1875150,626711,1447341,1776742,2131672
671361,671361,1900033,625098,1452549,1750322,2107676
670947,670947,1921173,630365,1452879,1975657,2256513
773709,773709,1906358,662161,1452823,1778774,2141222
702647,702647,1913477,625958,1460078,1750244,2111308
671117,671117,1893532,629465,1447286,1776217,2116533
671744,671744,1903624,623786,1454191,1778855,2221927
672910,672910,1903699,624736,1468655,1795936,2105450
672306,672306,1951176,692563,1565190,1910961,2297505
729436,729436,2394699,770237,1588173,1904846,2290746
726082,726082,2070482,679185,1565710,1921270,2497643
1135867,1135867,2540669,889653,2301475,2413769,2864356
1065182,1065182,2597477,988622,2158159,2293354,2336349
672982,672982,1937049,668851,1460475,1850966,2109099
707908,707908,1883015,627277,1487130,1885288,2275342
741687,741687,1949554,628219,1484835,1751637,2139532
671177,671177,1925193,622861,1516364,1744696,2145823
677951,677951,1916755,624760,1454885,1779859,2144314
671652,671652,1933607,626924,1444725,1797566,2105173
671880,671880,1899214,657612,1445415,1774633,2124981
675497,675497,1897336,622502,1474828,1748362,2115310
671950,671950,1906436,624419,1456581,1773419,2134416
671525,671525,1941951,625991,1453086,1773217,2155133
671713,671713,1937790,650709,1440275,1779434,2136516
671687,671687,1890135,629910,1442070,1761335,2103002
709469,709469,1907369,628383,1449342,1772914,2112511
671937,671937,1907401,625670,1564120,1880004,2146067
672635,672635,1920372,627346,1436675,1752010,2105647
671746,671746,1912876,625886,1477228,1768678,2105103
697928,697928,1889100,652365,1489022,1778979,2247813
702767,702767,1919152,627184,1466968,1747511,2143882
670871,670871,1878023,625185,1455958,1751958,2133886
671701,671701,1937861,627053,1492622,1756234,2105852
672025,672025,1912695,626459,1468670,1800767,2123745
672355,672355,1925927,629536,1441165,1747301,2107494
676263,676263,1899821,639290,1469290,1753584,2130870
671409,671409,1944992,625696,1442761,1742909,2108905
696297,696297,1888065,626479,1454782,1777228,2112237
670874,670874,1896336,627831,1442516,1752536,2124623
671749,671749,1884986,662339,1473619,1776262,2111412
701238,701238,1893556,625767,1499055,1751136,2112888
672964,672964,1916664,623534,1453669,1756062,2111044
672243,672243,1927078,626508,1456678,1756267,2128319
671935,671935,1899654,628373,1437300,1751874,2138362
672102,672102,1915547,634698,1446142,1773654,2100832
676465,676465,1912201,624698,1494224,1776374,2121628
673212,673212,1905926,643130,1474164,1753824,2120360
671636,671636,1959884,625585,1440095,1753701,2111948
707797,707797,1892714,628746,1457832,1750727,2091815
672668,672668,1898846,632589,1461352,1848691,2120403
700060,700060,1908486,627170,1465305,1751785,2129267
671682,671682,1890541,628160,1437263,1749826,2098081
671904,671904,1929136,627474,1473737,1757496,2112162
671693,671693,1889438,623998,1433607,1754050,2102331
671128,671128,1915915,650702,1455483,1770415,2101473
722978,722978,1896571,623551,1500344,1747571,2166392
671322,671322,1892992,625837,1458339,1752371,2111064
672266,672266,1887106,627028,1475828,1776053,2113432
672848,672848,1901882,628097,1472789,1753378,2099135
672620,672620,1908786,631454,1459193,1749088,2101127
676298,676298,1893051,628593,1446101,1750383,2178770
672245,672245,1940308,624813,1452536,1751094,2106183
671778,671778,1907900,624651,1439946,1754027,2141550
671205,671205,1900841,623252,1455475,1754722,2103872
672329,672329,1890922,626675,1482671,1803321,2208047
703525,703525,1887316,625040,1660775,1925826,2179738
674003,674003,1951505,625711,1482127,1751608,2126179
743848,743848,1924630,625777,1474753,1746625,2166514
672562,672562,2110694,681046,1572604,1895714,2177725
672221,672221,1941745,627580,1477814,1750922,2112551
671190,671190,1891505,633530,1460334,1762300,2105693
674894,674894,1915792,625807,1461951,1749653,2104017
671947,671947,1989989,652094,1480593,1747302,2129464
672624,672624,1917378,626953,1484385,1748741,2134713
671743,671743,1911819,627219,1447269,1838061,2136204
672547,672547,1887884,651970,1444594,1784385,2103750
698143,698143,1891646,652022,1499451,1746375,2145336
688357,688357,1888788,623919,1519724,1748153,2113052
671843,671843,1916031,626356,1437822,1749972,2110084
672325,672325,1893270,629235,1450070,1758472,2137954
670831,670831,1901274,648361,1462725,1755081,2112699
675609,675609,1884219,627506,1482484,1752813,2105691
671226,671226,1911141,627532,1448101,1746538,2105332
671379,671379,1907485,629080,1438753,1750586,2105712
671438,671438,1940481,627389,1443590,1755839,2124404
671453,671453,1894011,632389,1442324,1745164,2107656
676737,676737,1903814,626658,1438737,1771518,2105999
671564,671564,1955067,629927,1444635,1748605,2111213
671832,671832,1923764,629423,1499374,1746823,2111730
671328,671328,1915707,626251,1458077,1746601,2099538
672443,672443,1907404,636373,1441399,1757674,2107675
675974,675974,1897263,627973,1454176,1747108,2146886
672133,672133,1907331,629183,1449060,1750064,2113345
671048,671048,1894625,630313,1448357,1776650,2138748
672020,672020,1880678,632860,1444117,1757023,2106732
700850,700850,1962613,650116,1452199,1754662,2129055
673535,673535,1898524,626313,1447828,1751002,2111541
696946,696946,1903687,626010,1441677,1742928,2161296
670717,670717,1921680,629233,1444331,1803770,2106190
670706,670706,1897885,629954,1440253,1777808,2105417
676718,676718,1892004,626420,1464629,1753715,2110152
672249,672249,1894372,628320,1455519,1751481,2111906
672615,672615,1912833,625995,1449567,1749067,2101156
672041,672041,1900589,625535,1452180,1774958,2132852
673364,673364,1903006,631763,1445307,1758630,2103610
676353,676353,1887948,626894,1458691,1769221,2108695
672116,672116,1888812,628018,1447292,1749416,2094898
672308,672308,1890502,640467,1450510,1751822,2110960
671684,671684,1889486,626919,1462464,1797335,2105783
740782,740782,1967190,636544,1448313,1751377,2114140
681382,681382,1891220,625983,1437482,1751802,2141806
672428,672428,1885742,626609,1463982,1755025,2111957
671150,671150,1900964,630156,1446974,1781192,2199994
673354,673354,1870903,630342,1460979,1757608,2113217
678291,678291,1922540,628314,1445477,1758574,2139468
672182,672182,1883721,623159,1447252,1746212,2134693
671640,671640,1899586,629214,1460938,1748875,2107024
672063,672063,1896456,629696,1455034,1774084,2199715
728216,728216,2125944,680282,1473448,2051059,2382360
675232,675232,1960018,627642,1446038,1775969,2106339
671949,671949,1896861,654808,1451521,1815686,2111810
699460,699460,1901256,625676,1474547,1787520,2340819
739588,739588,2051182,675572,1583289,1889012,2289744
732780,732780,2024978,678041,1578910,1893545,2284816
737409,737409,1895935,630821,1457754,1744208,2116738
671236,671236,1902956,627260,1468507,1746122,2130336
671133,671133,1908926,628599,1441964,1751538,2102023
671346,671346,1892619,631991,1444285,1777683,2107639
674571,674571,1890403,628445,1439072,1747992,2107057
670861,670861,1892834,625445,1471975,1748855,2147128
671847,671847,1881776,629133,1444879,1752184,2111485
671876,671876,1913454,624701,1465145,1755259,2108679
672887,672887,1894256,629570,1448382,1754166,2137440
675226,675226,1885925,623726,1485459,1886046,2150530
671815,671815,1912078,628225,1526287,1753541,2170119
672135,672135,1905582,628424,1469922,1804488,2135067
671992,671992,1942303,628095,1514358,1778704,2311926
672301,672301,1929617,625861,1446003,1761902,2126729
672114,672114,1886037,632325,1450847,1757142,2102944
674636,674636,1897403,628112,1458227,1773854,2105907
672037,672037,1885281,627083,1501893,1748656,2133274
671195,671195,1912357,640909,1453327,1755164,2103206
671985,671985,1899858,630407,1441151,1745755,2104582
675067,675067,1930625,627981,1472732,1749484,2113340
671764,671764,1885375,624151,1464626,1752696,2158286
672317,672317,1915255,623285,1446432,1749952,2114986
672276,672276,1948268,628792,1451716,1775764,2107639
671333,671333,1906664,631291,1433961,1747391,2114261
675100,675100,1880094,640659,1453976,1749328,2102001
672004,672004,1897192,626074,1450144,1750674,2105814
697106,697106,1889216,628052,1443665,1744609,2106305
671910,671910,1954254,624898,1441788,1801595,2110990
671188,671188,1905550,628333,1452554,1748166,2107644
676051,676051,1895891,625536,1476383,1753270,2118909
671916,671916,1901716,625173,1445252,1753199,2167004
672947,672947,1938331,626399,1459031,1758415,2109012
670969,670969,1891832,637732,1434274,1755438,2406463
700350,700350,1902945,633843,1460513,1758519,2111372
831040,831040,1902312,624670,1519000,1750525,2113891
672385,672385,1895665,627588,1474923,1748583,2120849
672094,672094,1912379,626467,1462654,1763634,2121863
673015,673015,1911801,628591,1441735,1753745,2149748
670755,670755,1892644,655654,1601535,1923631,2284840
730585,730585,2063711,807716,2186625,2478682,2952411
1091380,1091380,2364697,897786,2137784,2275339,2929552
1070782,1070782,2162247,931571,1939957,2010124,2271309
727030,727030,2058568,690073,1550287,1903693,2325006
728458,728458,2031358,670679,1446391,1781015,2157535
710848,710848,1897473,627587,1506111,1752768,2146595
670983,670983,1918072,629234,1525332,1747610,2146400
672253,672253,1918898,624185,1632653,1751474,2152514
672769,672769,2259630,717092,1606229,1752707,2145327
673285,673285,1953287,628729,1452969,1789400,2251810
672292,672292,1921468,628680,1453605,1781724,2105330
728433,728433,2056709,685889,1567808,1767938,2106185
672318,672318,1901956,633583,1458897,1750613,2107289
675150,675150,1939090,628848,1456700,1751972,2114335
671253,671253,1901546,627878,1445128,1748882,2137282
671455,671455,1912240,627720,1444443,1750530,2115137
670711,670711,1893783,670713,1460779,1780252,2125314
677897,677897,1914019,629309,1500404,1755979,2144492
687809,687809,1886017,641874,1497174,1752406,2138762
672077,672077,1933698,626064,1474593,1749235,2130561
695354,695354,1899901,627764,1460685,1747041,2116385
671702,671702,1880949,626854,1463169,1753532,2144730
712178,712178,1909795,629407,1440506,1746522,2114075
671925,671925,1901782,626426,1485265,1766945,2110172
672001,672001,1910055,625075,1458770,1745827,2116411
670611,670611,1924240,627839,1452422,1754506,2104199
672566,672566,1895610,633006,1451730,1760113,2132515
674494,674494,1902573,626574,1460495,1751625,2113550
671740,671740,1898970,627343,1448363,1773219,2125197
672197,672197,1896042,624140,1439787,1748972,2167238
670679,670679,1932231,628776,1443189,1767184,2101127
671956,671956,1908658,654228,1436723,1776934,2110761
712171,712171,1907547,625282,1453946,1750756,2118278
671315,671315,1931521,628853,1486247,1752988,2138555
672696,672696,1886077,630082,1458927,1757662,2106338
671451,671451,1889244,629371,1486788,1771138,2107640
672282,672282,1903267,634307,1452477,1755106,2119016
680903,680903,1917753,626260,1498144,1747839,2105827
674129,674129,1883831,627074,1450781,1738660,2138778
671222,671222,1907500,628465,1438757,1771305,2114805
671734,671734,1900999,623238,1472302,1828593,2119572
672475,672475,1889878,634283,1439054,1754989,2190731
714674,714674,1920694,627017,1489722,1784146,2115606
671413,671413,1896866,628308,1453795,1752247,2113198
671915,671915,1943664,630691,1443094,1778722,2172367
683329,683329,1922689,627099,1456037,1799965,2099180
672889,672889,1896889,652527,1452185,1772862,2107730
700662,700662,1901010,627726,1503261,1757866,2106154
671216,671216,1895706,626104,1456307,1753556,2143126
671699,671699,1921709,627167,1457011,1749032,2104560
671466,671466,1886200,623980,1444440,1749543,2141225
671593,671593,1918527,678947,1555476,1857022,2387127
673732,673732,1905484,654912,1465275,1783667,2108507
684055,684055,1889538,627294,1459861,1751969,2112907
672213,672213,1931183,626915,1469693,1750829,2137794
672268,672268,1911467,630316,1504679,1774837,2155414
671255,671255,1935008,624508,1468617,1779469,2117838
671428,671428,1878659,651935,1449978,1810699,2106310
697828,697828,1906629,627528,1498020,1757512,2117782
672544,672544,1902138,626396,1511457,1749936,2110293
670963,670963,1883268,627317,1453783,1776055,2255018
673340,673340,1960683,627565,1543175,1993290,2329326
671911,671911,1935980,626644,1455821,1816431,2116811
671297,671297,1972580,662136,1442594,1772782,2098947
703665,703665,1927760,628243,1692976,1897017,2291886
730559,730559,2058840,684169,1562806,1896144,2278424
729847,729847,2043871,682292,1572749,1908822,2278589
692359,692359,1891398,626213,1477943,1771458,2117090
671385,671385,1917483,628929,1472919,1745701,2113670
671279,671279,1916771,623342,1464413,1747614,2108424
670501,670501,1901834,624502,1440757,1756001,2102100
671622,671622,1914115,653042,1460201,1754696,2109872
698292,698292,1904685,637998,1474655,1748385,2151015
671629,671629,1878176,628142,1448816,1749526,2114213
671048,671048,1905950,625355,1479304,1776888,2116918
671337,671337,1899945,622923,1454021,1748912,2101476
671513,671513,2027475,664658,1446306,1759492,2110988
682676,682676,1889820,627274,1441837,1745751,2106661
695545,695545,1920809,627253,1485053,1750687,2140015
672034,672034,1910092,702948,1510527,1783603,2120541
671929,671929,1885594,627947,1459875,1757504,2104673
671651,671651,1884672,654544,1427814,1781917,2107611
676421,676421,1902239,629535,1450992,1746720,2113778
709420,709420,1904537,627192,1478846,1755733,2116333
670508,670508,1913116,623232,1460072,1753827,2132724
671093,671093,1893172,624150,1439177,1754727,2118540
672276,672276,1895888,630122,1449470,1782456,2107341
675322,675322,1884495,624727,1492855,1747078,2115038
671313,671313,1939009,627270,1470621,1747782,2112888
671466,671466,1889282,626020,1457583,1753839,2108317
670988,670988,1909787,628120,1462599,1745848,2112429
671109,671109,1897524,654789,1470559,1757388,2132742
675572,675572,1912128,623273,1457117,1746936,2110807
670156,670156,1919471,626846,1471729,1749430,2156822
672031,672031,1883468,624946,1468687,1747113,2114776
671402,671402,1916778,627090,1436203,1754594,2122480
676013,676013,1895822,628608,1461992,1750989,2141726
671463,671463,1902812,628535,1442180,1754263,2111200
672005,672005,1870707,627482,1442052,1778220,2100737
671286,671286,1890904,627457,1449290,1746944,2096989
672093,672093,1916899,642566,1456355,1750977,2106626
674900,674900,1904332,628482,1438618,1750766,2196010
695507,695507,1901319,628228,1457729,1748265,2109438
671670,671670,1893283,627189,1474431,1976595,2171110
674763,674763,1999476,725987,1583280,1952943,2260110
673188,673188,1947143,625241,1477687,1783663,2208363
671643,671643,1899066,659268,1442174,1781373,2103966
682375,682375,1909643,628005,1463903,1760620,2149735
697566,697566,1916210,625174,1476758,1754884,2142302
672391,672391,1900635,627184,1463326,1751740,2108382
670247,670247,1899609,627297,1440404,1779286,2116684
671145,671145,1878818,653998,1463359,1758054,2117478
680996,680996,1902858,624806,1455792,1751171,2115866
671255,671255,1887248,626182,1449112,1746158,2106647
671297,671297,2003386,627944,1454574,1753333,2311048
808572,808572,2088417,678307,1584584,1782475,2129920
672129,672129,1919497,629078,1528099,1793491,2133852
671711,671711,1952807,626454,1456406,1797653,2360341
726302,726302,2045856,683415,1568769,1900063,2282204
725419,725419,2052431,674420,1548096,1895059,2285630
724841,724841,2039246,640516,1478816,1746814,2117281
670322,670322,1900854,626908,1476822,1753020,2110315
671720,671720,1900977,623430,1461578,1753716,2124169
672030,672030,1905166,624455,1460647,1748907,2149351
671641,671641,1902395,625174,1441545,1756065,2103637
673311,673311,1913011,632602,1467524,1810843,2102726
675746,675746,1897385,624070,1449026,1753877,2107798
671809,671809,1872685,624008,1479803,1753501,2128737
672222,672222,1900877,627786,1445998,1745310,2107752
671020,671020,1931514,627611,1462862,1750826,2107159
671555,671555,1898009,632105,1447729,1752788,2138066
675342,675342,1894415,625437,1449499,1749919,2130815
672024,672024,1889623,628276,1472849,1747912,2114235
671273,671273,1887414,628528,1444995,1759376,2105118
671701,671701,1921378,626662,1447276,1750997,2102645
