ir_sort,std::sort,boost::sort::spreadsort::integer_sort,boost::sort::pdqsort,boost::sort::spinsort,boost::sort::flat_stable_sort
6592,6592,11349,9190,9579,10347,18736
6742,6742,11250,8796,9984,10370,18739
6655,6655,11153,8932,9102,10201,18419
6858,6858,10829,8571,9512,10104,18536
6557,6557,11071,8769,9284,10255,19057
6408,6408,10714,8509,9522,10003,18468
6704,6704,11101,9088,9127,10348,18783
6564,6564,10812,8481,10047,10090,18559
7061,7061,10718,8414,9053,10718,19963
6731,6731,10630,8680,9758,10133,18722
6797,6797,10639,8858,9137,12752,25777
9566,9566,13008,10325,13029,13550,25929
7797,7797,13022,10767,13595,10881,23401
7081,7081,13051,10943,10334,11648,25623
8962,8962,13528,8501,9850,13731,21300
7845,7845,11094,10536,13237,10753,24088
7493,7493,13579,9021,11271,14220,20445
7304,7304,11444,11870,13221,10529,24307
8940,8940,12617,8431,10312,14675,19653
6472,6472,10783,10388,11617,9895,23446
8179,8179,13485,8468,9033,13161,20450
6875,6875,11243,10818,11092,10280,22967
8264,8264,13821,9120,10088,14840,20029
6260,6260,11073,10891,11132,21369,23667
6925,6925,13696,9385,9092,13292,21464
8567,8567,11043,9823,15414,10589,23444
6733,6733,13521,9543,10136,12105,21645
8316,8316,11407,10104,12184,10509,22515
6659,6659,13726,10847,9973,11851,22897
8906,8906,11281,9136,12647,12327,22066
6444,6444,13069,10936,9322,10584,23289
9037,9037,12371,8291,11642,13686,20187
6928,6928,10983,8529,9452,10226,18922
6361,6361,11048,8817,9568,10030,18599
6465,6465,10626,8371,9837,9880,18301
6697,6697,11207,8335,9362,10381,18360
6720,6720,11091,8428,9723,10164,18230
6911,6911,11220,9004,9054,10294,23387
10241,10241,12031,8511,13797,10680,22885
6731,6731,10760,8712,9359,10142,18866
6540,6540,11024,9593,9846,10248,18434
6668,6668,11349,9328,9072,9956,18300
6622,6622,10999,8188,9445,10326,18847
6575,6575,10961,8692,9710,10013,18321
7039,7039,10452,8342,10083,10496,18946
6236,6236,11051,9383,8580,9855,17990
6706,6706,10639,8722,9297,10272,18598
6806,6806,11067,8103,9929,10503,18676
6563,6563,11347,8793,8964,9974,18568
6551,6551,11005,8779,9921,9809,18556
6662,6662,11002,8813,9296,10266,18701
6610,6610,11116,8069,9218,10124,18570
6499,6499,11018,8569,8995,9502,17980
6747,6747,10582,8260,9263,10178,18646
6661,6661,11218,9155,9396,10371,18607
6629,6629,10828,8101,9055,10184,18757
6774,6774,11230,8943,9356,10349,18425
6797,6797,10828,8676,9783,10689,18848
6715,6715,10474,8389,10138,10098,18554
6702,6702,10844,8756,9790,10540,18966
6312,6312,10939,8320,11282,9735,18061
6451,6451,10580,8378,9057,9734,18050
6682,6682,11024,8582,9542,10120,18797
6692,6692,10870,8619,9803,9835,18370
6644,6644,10937,8124,9441,9699,18073
6370,6370,11156,9048,9525,10043,18568
6854,6854,11066,8851,9021,10666,19062
6679,6679,10804,9169,9724,10078,18433
6435,6435,11329,8693,9463,10135,18204
6845,6845,11331,7930,8695,10663,19171
6728,6728,10824,8854,9151,10064,18498
6624,6624,11353,8848,9726,10379,18838
6529,6529,10564,8396,9784,10192,18395
6393,6393,10784,8250,9882,9727,18248
6480,6480,10572,8249,8982,10155,18532
6347,6347,10865,8576,9562,9936,18342
8215,8215,14613,9465,9440,10808,20146
6534,6534,10794,8458,9751,10418,18640
6789,6789,11073,8849,9095,10464,18793
6684,6684,10478,8365,10400,10181,18819
6590,6590,10677,8095,9971,10346,18701
6674,6674,10708,8172,9679,9980,18417
6703,6703,10980,8678,11134,10079,18628
6223,6223,11173,8974,8644,9576,17646
6892,6892,10796,8855,10076,10663,18899
6571,6571,10588,8197,9546,10221,18358
6300,6300,10707,8544,8955,9898,18283
6563,6563,10780,8577,9720,10295,18610
7092,7092,10996,9065,10816,10565,19005
6475,6475,10877,8005,9674,9779,18134
6645,6645,11358,8981,9248,10673,18915
6697,6697,11251,8963,9650,9790,18183
6588,6588,10930,8730,10144,9899,18518
6756,6756,11060,8930,9292,10047,18564
6912,6912,10792,8158,9721,10524,18963
6218,6218,11118,8978,8799,9929,17960
6105,6105,10717,8288,7961,9286,17336
6092,6092,10194,8379,9578,9101,17041
6125,6125,9942,7191,8594,9485,17297
6106,6106,10083,7637,8405,9103,16860
6163,6163,9968,7813,8335,9774,17657
6168,6168,10567,8478,8923,9913,39596
15984,15984,9992,7572,9124,9006,16832
6098,6098,9754,7655,8173,9229,16952
5958,5958,10078,8309,9569,9124,17121
6331,6331,10011,8453,8235,9986,17887
6330,6330,9799,7888,8612,9693,17425
6524,6524,10268,7894,8588,9843,17587
6227,6227,9705,7097,8536,9495,17108
5831,5831,10517,8257,8688,9275,17153
6080,6080,10071,8479,9275,9288,17119
6197,6197,10690,7591,8105,9733,17443
6173,6173,10365,8090,9331,9871,17623
6051,6051,10466,8234,8393,9793,17344
6220,6220,9907,7869,8604,9412,17375
6198,6198,10366,7520,8967,9560,17545
6168,6168,9891,7769,8783,9800,17462
6092,6092,9903,7999,8227,9378,17250
6240,6240,10138,8270,9090,9503,17242
5977,5977,9806,7934,9466,9158,17086
5813,5813,10177,7540,9068,9115,16951
5979,5979,9885,7639,9040,9725,17309
5877,5877,10384,8170,8872,9211,16948
6004,6004,9810,7929,9416,9520,17176
6129,6129,9896,7206,8573,9444,17042
6143,6143,9823,7930,7793,9442,17217
5787,5787,10157,7956,10091,8904,16726
6175,6175,10153,8168,8245,9501,17246
6011,6011,10448,8234,8596,9241,17057
5968,5968,10102,7782,8749,9134,19369
8273,8273,12464,11134,13035,14580,27080
8774,8774,13035,10722,12827,14219,24150
8412,8412,12546,10737,11956,12894,23933
7857,7857,12334,10260,11959,12272,23335
8606,8606,12815,10865,12486,13307,24014
8636,8636,12870,10364,12473,13079,24292
8389,8389,13089,11114,13109,12912,23357
8312,8312,12638,10761,11576,12660,23226
8869,8869,13610,11347,24454,12399,23549
8440,8440,12860,10847,12637,13261,24244
8602,8602,13483,11113,43469,23734,24706
8505,8505,13072,10757,11976,13167,23912
8348,8348,13284,11258,14200,13115,23803
8796,8796,12826,10576,13831,13806,24461
8083,8083,12986,10840,11781,12977,23883
8105,8105,12329,10289,12664,12622,23698
8614,8614,12466,9833,13651,13223,24458
8398,8398,12258,10478,12577,12389,23362
7941,7941,12629,10777,13083,12778,23575
8379,8379,12778,10445,12870,13494,23740
8338,8338,12694,10683,12984,12959,23535
8604,8604,12685,10837,13831,13792,24632
8430,8430,12678,10787,12756,12959,23895
8252,8252,12015,9900,12365,13134,24538
8332,8332,12753,10655,13308,12766,24167
8095,8095,11945,9726,11625,12855,23819
8342,8342,12597,10725,12355,13136,23902
8459,8459,13022,10547,11591,13055,23936
8215,8215,12224,10502,12156,12785,23938
9029,9029,12845,10974,13944,14243,24872
8864,8864,13084,11355,12101,13597,24501
8476,8476,12455,10481,12520,13332,24093
8139,8139,12845,11392,11860,12856,23940
8180,8180,12786,10921,12032,12903,23990
7811,7811,12600,10388,11813,12014,22673
8402,8402,12018,10264,11102,13751,24330
7850,7850,12860,11143,13634,12463,23785
8266,8266,12676,10715,12739,12837,23684
8275,8275,13416,11537,12565,12626,23699
8751,8751,12642,10304,11678,13572,24579
8475,8475,12211,10025,14968,13267,24092
8431,8431,12833,11445,11500,35980,26445
8737,8737,12241,10473,11825,12994,24035
7993,7993,12650,10753,11264,11574,22223
6347,6347,10652,8203,9681,9792,17557
6346,6346,10468,8717,10246,9751,17499
5987,5987,10109,8095,9842,9075,16979
6303,6303,10030,7621,9312,9719,17320
6374,6374,10072,8039,8911,9623,17229
5954,5954,10278,8306,9660,9176,17046
5986,5986,10240,7757,8925,8893,16891
6213,6213,9764,7372,9815,9408,17338
6038,6038,10097,8490,9067,9614,17163
6506,6506,9626,7432,8637,9683,17451
6342,6342,10004,8059,9106,9692,17416
6236,6236,9755,7445,8496,9202,17013
6177,6177,10579,8516,8379,9634,17365
6499,6499,11004,8606,9209,9521,18103
16311,16311,10168,8021,9055,9061,16985
6039,6039,9965,7196,8123,9218,16979
6068,6068,10056,7710,8747,9003,16908
6176,6176,10257,8045,8958,9601,17467
6439,6439,9921,8292,9210,9790,17808
6019,6019,10194,8274,8739,9392,16985
6403,6403,10395,7660,8615,9410,17541
6305,6305,10515,7994,8948,9811,17528
6217,6217,10020,8046,8996,9440,17305
6126,6126,9727,7637,8208,9500,17346
5975,5975,9810,7488,8968,9378,17219
5963,5963,9812,7836,8604,9311,17205
6170,6170,9943,8198,8937,9364,16987
6249,6249,9671,7657,9521,9415,17062
6204,6204,10661,8570,8408,9580,17418
5960,5960,9987,8124,8592,9230,17180
6010,6010,10085,7843,8545,9683,17513
5690,5690,9883,7904,9019,8696,16759
5947,5947,10123,8003,8737,9308,17280
6016,6016,10134,7818,8747,9266,17095
6131,6131,10400,8178,8740,9420,17310
6035,6035,10753,8669,8500,9223,16964
6132,6132,10353,8433,9261,9329,17176
6343,6343,10065,7423,10095,9721,17469
6305,6305,10246,7793,8527,9763,17361
6153,6153,10832,8756,31108,27883,17590
6540,6540,10277,7938,8789,9864,17631
6243,6243,10380,7679,9167,9614,17423
6207,6207,9787,7825,8428,9739,17691
5970,5970,10230,7840,9472,9153,17048
6015,6015,10092,8239,8981,8700,16901
5990,5990,9864,7430,9389,9319,16986
6241,6241,9506,7192,8336,9348,17170
6273,6273,9704,7362,8464,9370,17486
5793,5793,10615,8409,9311,8940,16868
5957,5957,11210,12752,13693,24592,21684
8733,8733,11113,11641,10360,10714,28140
6113,6113,10233,8374,8092,9464,17260
6257,6257,10344,8398,9091,9645,17142
6304,6304,9874,7856,8756,9537,17024
5975,5975,10147,8163,8480,9136,17166
6134,6134,10175,8276,9072,9673,17534
5787,5787,10176,8216,9101,9248,16934
6069,6069,10182,7969,8843,9060,16748
5919,5919,10080,7585,8555,9334,16994
6110,6110,10227,7768,8177,9307,17051
6355,6355,10023,8183,8615,9550,17152
6102,6102,9993,7997,8702,9421,17209
6273,6273,9957,7448,8700,9688,17444
6306,6306,9598,7425,8960,9579,17436
6333,6333,10295,8089,7860,9764,17392
6245,6245,9608,7800,8443,9606,17386
6199,6199,10020,8220,8443,9454,17343
6275,6275,9875,7551,9480,9936,17707
6265,6265,9827,7478,8499,9680,17700
6074,6074,10157,7948,8858,9269,17191
6242,6242,9731,7980,9633,9517,17324
6396,6396,10310,7752,8628,9881,17773
6412,6412,9484,7292,8777,9638,17433
5664,5664,10350,8487,8270,8839,16539
6072,6072,10475,8328,8899,9198,17406
6536,6536,10196,8069,8563,9916,17797
5895,5895,10030,7898,9825,9179,17338
5925,5925,9989,8096,7769,9224,16945
6087,6087,10321,8115,8800,9377,17237
6428,6428,9834,8000,8650,9804,17670
6306,6306,9827,7523,8489,9447,17389
5890,5890,10319,7969,8321,9110,42181
6415,6415,10236,7734,8521,9901,17664
5939,5939,10363,8298,9403,9388,17324
6006,6006,10123,7507,8209,9089,16913
5944,5944,9746,7762,8483,8848,16951
5975,5975,9955,7973,8980,9365,17063
6101,6101,10187,8299,8376,9104,17152
5996,5996,10059,7178,9964,9398,17054
5998,5998,10130,7864,8628,9265,16908
6073,6073,10112,7814,9196,9426,16963
6151,6151,9963,8381,8160,9556,17363
5884,5884,9818,8325,8527,9364,16822
6195,6195,10438,7535,8453,9471,17189
6241,6241,9801,7869,8711,9575,17038
5988,5988,9994,7752,8519,9143,16977
6064,6064,9888,7817,9344,9100,16922
6118,6118,10357,8508,9424,9646,17225
5947,5947,9771,7522,9030,9179,17021
6097,6097,10210,8102,8845,9095,16837
6371,6371,10226,8201,8232,9487,17522
6181,6181,10411,8408,8741,9771,17590
6015,6015,10271,7799,9158,9334,17146
6169,6169,10110,8292,8730,9300,16983
6408,6408,10089,7929,9407,9372,17479
6259,6259,10076,7557,8331,9617,17427
5967,5967,10104,7587,9329,9162,16585
6359,6359,9806,7827,8129,9704,17601
5940,5940,9914,7828,8870,9223,16940
6174,6174,10308,8164,8256,9256,16983
6284,6284,9856,7239,9075,9339,27396
6533,6533,11300,8834,8750,10012,27572
6183,6183,9474,7819,9068,9458,17325
6330,6330,10038,8139,9722,9908,17597
6210,6210,10111,7990,9019,9680,17416
6016,6016,9878,7443,8918,9357,17041
6219,6219,9924,7762,7806,9551,17212
6084,6084,10286,8501,10903,9408,17321
6347,6347,9915,7842,8968,9822,17509
6113,6113,10222,7590,7729,9635,17215
5893,5893,10295,8164,8796,9231,16962
7940,7940,14120,9184,9830,21490,18319
6239,6239,10107,8103,8758,9571,17485
6087,6087,10537,8054,28580,10435,27681
6235,6235,10317,8604,9715,9640,17462
6470,6470,10011,7479,9083,10091,17923
6229,6229,10042,7398,8332,9554,17654
6317,6317,9763,7904,10323,9794,17687
6095,6095,10181,7848,9292,9585,17373
6007,6007,9795,7287,8749,9384,16940
6278,6278,10922,8796,9893,9343,17283
6263,6263,9822,8087,9955,9762,17519
6378,6378,9850,8079,8875,9802,17437
6306,6306,10485,8003,8252,9703,17541
5867,5867,9792,7862,9522,9010,16634
6346,6346,10034,7880,8767,9655,17505
6170,6170,10292,8408,9722,9403,17088
6279,6279,9875,7769,9388,9743,17458
5903,5903,9908,7351,8985,9133,16858
6000,6000,9933,7354,8445,9285,16971
6102,6102,9652,7989,10029,9469,17340
6235,6235,10095,8393,8548,9513,17327
5970,5970,9646,7873,8953,9147,16977
6397,6397,10388,7895,8356,9875,17790
6237,6237,9942,7600,9177,9661,17526
6037,6037,10381,8356,8200,9116,16771
6142,6142,9960,7988,9050,9616,17489
6029,6029,9916,7662,9281,9416,17129
5945,5945,10220,7761,9455,9353,16982
6328,6328,9982,7784,8873,9379,17008
6355,6355,10525,8635,9506,9419,17318
6113,6113,10045,7807,9126,9364,17056
6120,6120,9856,7763,9588,9343,17247
5969,5969,9687,7701,8464,9287,17495
6121,6121,10510,8238,9286,9455,17168
5988,5988,10008,8363,9073,9276,17041
6013,6013,10191,7606,8510,9249,16982
6068,6068,9824,7795,9612,9173,17086
6338,6338,10213,8426,9044,9922,17817
5910,5910,10129,8148,9042,9310,16886
6209,6209,9445,7057,8528,9574,17313
5946,5946,9919,7839,8658,9089,16819
6076,6076,9932,7951,8886,9086,16861
6015,6015,10004,7894,8774,9305,17139
6020,6020,10232,8288,8815,9476,16955
6432,6432,10459,7916,9151,9717,17651
6296,6296,9745,7365,25380,11163,28729
6066,6066,10142,8060,9057,9332,17201
6128,6128,9583,7822,9556,9531,17351
6388,6388,10228,7774,9097,9722,17480
6349,6349,9956,7790,9215,9571,17415
5982,5982,10106,7825,9105,9479,17102
5977,5977,9263,6976,8692,9509,17097
6022,6022,9963,7329,8593,9416,16993
6195,6195,10103,7833,8581,9497,17364
6236,6236,10307,8155,9556,9633,17574
6495,6495,9910,7506,8701,9586,17404
6330,6330,10655,8682,10207,9365,16856
5960,5960,10373,8030,8599,8959,16722
6266,6266,9636,7589,8139,9553,17338
6138,6138,10170,7968,8438,9505,17078
5986,5986,10571,7679,8175,9427,17294
6270,6270,10280,7081,8313,9708,17732
6069,6069,9606,7667,8129,9488,17389
6163,6163,9852,7807,10270,9527,17378
6031,6031,9889,8254,8983,9408,16969
6021,6021,9805,7520,8863,9305,17136
6284,6284,10241,7878,8223,9603,17466
5985,5985,10217,8105,9633,9244,16881
6014,6014,9733,7803,9263,9400,17171
5950,5950,9991,8100,8236,9618,17145
6001,6001,10222,7506,8272,9213,16943
6378,6378,10225,8041,9491,9794,17679
6129,6129,10490,8573,8740,9283,17193
6106,6106,10150,7401,9397,9191,17083
6131,6131,9668,7111,8707,9111,16974
6163,6163,9959,8043,8588,9495,17036
6055,6055,10105,7929,8693,9582,17306
6113,6113,10132,8294,8459,9487,17423
5878,5878,10387,8504,8715,9478,16969
6224,6224,9777,7699,8518,9530,17333
6241,6241,10070,7577,8472,9672,17513
6183,6183,10155,7644,9369,9710,17141
6288,6288,10388,8230,9335,9587,17376
5900,5900,9863,7182,9375,9157,16947
6005,6005,9951,7856,9484,9345,17083
5991,5991,9930,7869,8553,9455,17372
6031,6031,10165,7794,7977,9312,17178
6087,6087,10452,8344,8729,9255,16999
6305,6305,9633,7677,8428,9372,34573
6197,6197,9773,7513,8847,9712,17178
6171,6171,9877,7771,8901,9449,17485
5924,5924,9726,8254,9126,9517,17175
6129,6129,10277,8036,9269,9209,16956
6294,6294,10438,8346,8873,10062,17626
6267,6267,10171,8341,8799,9800,17741
6371,6371,9918,8588,8788,10003,17437
6181,6181,10062,7461,8806,9411,17425
5879,5879,9754,7552,8262,9212,17112
6390,6390,10353,7815,9159,9605,17441
6131,6131,10101,8232,9353,9529,17283
6198,6198,10308,7854,8729,9358,17177
5905,5905,10116,7564,9180,9084,16746
6420,6420,10113,7795,8804,9683,17440
5814,5814,10232,8230,9327,9153,16892
5844,5844,10555,8372,9031,8880,16633
6363,6363,10019,7726,9126,9663,17693
6299,6299,9936,7786,8706,9647,17601
5995,5995,10463,8250,8831,9002,16741
5869,5869,10091,8455,7952,8798,16598
6181,6181,10110,7275,7952,9365,16972
6152,6152,9793,7792,8246,9723,17316
6495,6495,9758,7525,9117,9748,17667
6277,6277,10357,8357,8639,9990,17472
6204,6204,10738,8968,9285,9788,17274
6007,6007,10413,7689,8600,9311,17074
6015,6015,10024,7722,9193,9428,17199
6094,6094,9977,8080,8173,9491,17168
5909,5909,9824,7775,8601,9155,17140
6127,6127,10021,7869,10160,9216,17293
5962,5962,10288,7627,8747,9076,16701
6226,6226,10176,8276,8831,9644,17437
6206,6206,9939,7825,8733,9617,17339
6173,6173,9984,8145,8537,9636,17011
6367,6367,10135,7542,9126,9680,17511
6385,6385,9539,7539,9552,9603,17628
5927,5927,9599,7762,8866,9275,17252
6004,6004,10274,8213,8318,9387,17215
6205,6205,9807,7835,8306,9522,17330
6201,6201,10334,8173,10242,9459,17102
6015,6015,10068,8256,9064,9181,17051
6629,6629,11204,9311,9475,10160,18617
6654,6654,10786,8279,8515,16174,28426
6072,6072,10561,8201,8928,9383,17245
6294,6294,9724,7756,8992,9964,17688
5535,5535,10046,8122,9778,8764,16594
6117,6117,10582,8048,8790,9524,17351
6183,6183,9753,7055,8730,9419,17339
5956,5956,9779,7798,8294,9070,17041
5885,5885,10492,8282,9256,9250,17093
5975,5975,9924,8080,8363,9222,16965
5847,5847,9611,7322,8311,9225,16965
6259,6259,10331,8387,10217,9588,17265
6271,6271,9896,7802,8400,9521,17394
5998,5998,10443,8331,8910,9066,16914
6205,6205,9594,7763,9633,9611,17418
6146,6146,10116,8091,8705,9363,17325
6060,6060,9627,7573,8889,9398,17176
5942,5942,9977,7953,8692,9073,16876
6332,6332,10181,8082,8536,9852,17632
6251,6251,10361,7884,8193,9465,17270
5984,5984,10171,7965,7678,9204,16761
6117,6117,9847,7882,8482,9252,17045
6386,6386,10386,8362,7894,9582,17445
6305,6305,9914,7528,8841,9379,17066
6067,6067,9914,7489,8417,9144,17094
5907,5907,9824,8114,10544,9323,17208
6031,6031,10051,8377,9097,9168,17005
6137,6137,10397,8618,8797,9620,17100
6224,6224,9938,7823,9469,9513,17194
6006,6006,10079,8062,7961,9087,16891
6107,6107,10467,7920,9361,9588,17196
6466,6466,9759,7930,9404,9905,17936
5995,5995,9849,7049,8309,9734,17605
5851,5851,10047,8212,8813,8945,16952
6208,6208,9773,7853,9384,9834,17782
5973,5973,9915,8063,8055,9114,17167
6042,6042,10020,7944,9325,9385,17117
6207,6207,10001,7672,8681,9683,17428
6168,6168,10217,8250,8140,9799,17538
5745,5745,10496,8442,9055,8960,16961
5923,5923,9986,8149,8530,9440,17106
5849,5849,10029,7775,9647,9115,16640
5811,5811,9852,7568,8574,8570,16514
6416,6416,9981,7844,8140,9847,17654
6218,6218,10319,8130,9074,9730,17562
7908,7908,11374,18418,8651,9701,17442
5968,5968,9964,7768,8613,9289,16939
6264,6264,10420,8275,9626,9502,17624
6217,6217,9938,8019,9592,9477,17590
6416,6416,9874,8042,8011,9725,17494
6302,6302,9740,7369,9165,9521,17304
6148,6148,9727,7551,8073,9407,17017
6005,6005,10149,7820,9689,9311,16970
6135,6135,9617,7632,8741,9240,17010
6107,6107,10377,7432,8791,9526,17173
6109,6109,10353,8195,8782,9416,17218
6332,6332,10050,8308,8620,9556,17271
6000,6000,9744,7388,9050,9434,17289
6249,6249,9941,7718,8059,9754,17456
6104,6104,9640,7818,8627,9126,16788
5974,5974,9564,7515,9978,9270,16905
6108,6108,10355,8165,8920,9141,17176
6229,6229,9880,8026,8869,9364,17117
6192,6192,9857,7193,8482,9580,17530
5812,5812,10201,7887,8366,8748,16592
6134,6134,10080,7913,8913,9477,17147
5877,5877,10229,8445,8493,9205,17081
6782,6782,10943,10062,12423,14457,35408
7779,7779,12481,11193,12083,12756,23789
8544,8544,12476,10825,12014,13272,24353
8531,8531,12549,10599,14231,13492,24094
8225,8225,12423,10541,12906,12919,23875
8084,8084,12467,11221,12862,13010,23901
7390,7390,12076,10096,12226,11465,21754
7544,7544,12118,9749,11609,11927,22424
7979,7979,12726,10619,12054,12662,23638
8245,8245,12662,11480,12514,13576,23777
7633,7633,12083,10010,12537,12298,22694
8027,8027,12416,10138,11499,12630,22929
8464,8464,12191,10219,12115,13107,23747
7695,7695,12439,10748,12448,12324,22609
8247,8247,11805,10426,11540,12768,23299
7949,7949,12041,9802,12031,12487,45307
8162,8162,12117,10070,11441,12744,22597
8160,8160,12031,9926,12413,12430,23018
8036,8036,12186,9963,12667,12291,22937
8348,8348,12074,10141,11961,12686,23147
8224,8224,11562,9611,12083,13438,23311
7928,7928,12471,10456,13352,12508,23189
8325,8325,12016,10044,11250,13316,24166
8116,8116,12648,10903,11573,12992,23060
8724,8724,13484,10603,21897,12576,23445
8473,8473,12010,9979,11959,13200,23337
8383,8383,12367,10177,11919,13517,23926
8298,8298,12433,10545,11369,12915,23513
8298,8298,12782,10967,12490,12863,23742
8362,8362,12095,10391,11559,12937,23599
8240,8240,12297,10929,11571,12819,23655
8574,8574,12627,10616,11902,13406,24088
8530,8530,12336,10075,12919,13045,23755
8290,8290,12589,10398,11802,13066,23794
8073,8073,12980,11147,12538,12990,24119
8108,8108,12285,10488,11234,13040,23357
8323,8323,13115,10856,11464,12996,23407
7512,7512,11798,10609,13033,13050,23548
8060,8060,12368,10289,12438,12174,22930
8424,8424,12025,10141,13162,13135,23842
8005,8005,12454,10326,12184,12492,23195
9053,9053,12764,11888,14994,14745,27659
7904,7904,13099,11185,13572,13214,23345
8044,8044,12829,11262,12988,13055,23598
8455,8455,12587,11160,12057,13471,23983
8614,8614,12238,10316,12143,13375,24339
8364,8364,12390,10473,12300,12934,45512
8545,8545,12849,11125,12658,13009,24462
8237,8237,13265,11321,11797,12774,23970
8138,8138,13281,10935,13423,12778,23178
8125,8125,12890,11177,12366,12545,23666
8258,8258,12424,10355,11233,12928,23175
8536,8536,12607,10640,12993,13301,24559
8751,8751,12463,10814,11934,13138,24031
8436,8436,12738,10661,11680,12889,23845
7913,7913,13086,10027,9361,10104,17685
6016,6016,9839,8014,9492,9184,17057
5768,5768,10563,8368,8830,8854,16677
6354,6354,10499,8152,8947,9878,17314
6088,6088,10388,8675,8284,9542,17219
6176,6176,10166,7491,9524,9235,17162
6252,6252,9748,7669,8435,9428,17100
6035,6035,10334,8406,8469,9425,17320
5977,5977,9652,7662,9454,9379,17100
6073,6073,9684,7125,8542,9416,17137
6218,6218,10113,8018,9664,9394,17224
6166,6166,10233,7798,8230,9611,17345
5834,5834,10484,8096,8589,8846,16782
6184,6184,10238,7888,8767,9542,17316
6197,6197,9638,7546,9265,9814,17398
6127,6127,10288,8559,9440,9424,17054
6122,6122,9951,7484,8290,9285,17125
6050,6050,9828,8329,9084,9182,17048
5948,5948,10300,7779,9961,9274,16745
5850,5850,9924,7873,8682,9119,16771
5816,5816,9936,8112,8241,9232,17028
5859,5859,9909,7644,9244,9216,16793
5908,5908,9701,7383,9139,8956,16554
6393,6393,10334,8117,9003,9877,17482
5999,5999,10120,7962,9253,9071,16879
6435,6435,9652,7850,8342,9891,17472
6277,6277,9725,7882,9266,9392,17254
6152,6152,10033,7589,9393,9387,17195
6114,6114,10242,8038,8768,9428,17241
6067,6067,9837,7534,8683,9177,17125
6138,6138,9708,8245,8414,9409,17072
5751,5751,9955,7727,9055,8780,38028
6330,6330,10087,7621,9735,9666,17671
6035,6035,10034,7773,9081,9439,17274
6048,6048,10579,8458,9098,9338,17292
6420,6420,10033,7461,8222,9529,17640
6269,6269,9607,7430,8015,9374,17055
6172,6172,9783,7591,7985,9378,17171
6221,6221,10131,8197,8692,9449,17468
6221,6221,9536,8155,8933,9287,17388
6124,6124,9917,7615,8617,9591,17477
6153,6153,9987,7789,9741,9305,16994
6042,6042,9642,7835,8825,9609,17165
6477,6477,10020,8004,9823,9690,17421
6144,6144,10147,7877,8333,9440,17073
5891,5891,9962,7896,9406,9595,17422
5825,5825,10085,8350,8557,9051,17094
6204,6204,10337,8212,8366,9742,17630
6012,6012,10163,8124,9956,9587,17136
6351,6351,10113,7792,9377,10060,17700
5986,5986,9936,7362,9238,9276,16842
6019,6019,9950,7949,10713,9262,16890
6171,6171,9877,7969,8814,9271,16951
6252,6252,10046,7535,9837,9328,17092
6187,6187,9918,7909,8602,9814,17665
5923,5923,10191,8226,8753,8884,16788
6231,6231,9893,8087,9692,9632,17669
6061,6061,10087,7571,8632,9411,17155
6225,6225,9591,7839,8681,9426,17028
6019,6019,10016,8226,8280,8973,17021
5926,5926,10207,8489,10139,9159,16762
6227,6227,10040,8240,8872,9709,17657
6277,6277,10027,7180,8726,9987,17603
5905,5905,9560,7524,8453,9066,16941
6009,6009,9733,8190,9263,9503,17069
6092,6092,9992,8003,9027,9374,17061
6660,6660,9738,7401,9596,10032,17932
6219,6219,10355,8244,8564,9517,17129
5986,5986,10153,7957,8562,9359,17039
6169,6169,10118,8397,8915,9748,17415
6050,6050,10003,8402,9313,9415,17154
6195,6195,9821,7130,9900,9344,17115
6338,6338,9792,7395,9150,9749,17224
6244,6244,10105,8139,8100,9414,17059
6056,6056,9629,7955,8725,9371,32799
6802,6802,21198,7634,8739,9773,17445
6424,6424,10568,8073,9386,10062,17816
6363,6363,10410,7918,9498,10105,17893
6262,6262,10091,8038,9177,9539,17366
5944,5944,10227,8022,8903,9274,17233
5960,5960,9995,8049,8549,9050,16911
6355,6355,9799,7844,8985,9808,17561
6197,6197,9887,7841,8626,9575,17391
6397,6397,10192,7633,8473,9858,17492
6074,6074,10774,8183,8576,9389,17231
6134,6134,9662,7683,9557,9161,17011
6079,6079,10491,8050,8973,9040,17013
5906,5906,9922,7963,9655,19636,18639
6739,6739,10977,8087,9399,19662,17498
5985,5985,10287,8150,8628,9484,17070
6113,6113,10431,8261,8424,9392,17226
5946,5946,10346,8221,8792,9169,17258
6460,6460,10214,7849,8602,10022,17742
6129,6129,10107,7567,9009,9786,17371
6056,6056,10028,7987,8043,9310,17002
6135,6135,9939,7833,8301,9832,17608
6060,6060,10064,7814,8393,9209,17237
6123,6123,10091,7468,9473,9412,17453
6104,6104,9531,7131,9343,9442,17251
6249,6249,9546,7995,9333,9480,17558
6238,6238,10212,8549,8685,9560,17591
6153,6153,9991,7540,11044,9392,17191
6274,6274,9730,8125,9142,9534,17200
6373,6373,9867,8262,8604,9455,17089
6105,6105,10311,8244,8849,9693,17240
6231,6231,10040,7605,9351,9466,17108
6445,6445,10290,7786,8005,9576,17767
6324,6324,10168,8254,8511,9672,17760
6015,6015,10376,8337,9124,9679,17480
6470,6470,9479,7614,8684,9723,17637
6072,6072,9976,7824,8543,9278,17104
6316,6316,10181,7924,9608,9391,17271
5969,5969,9916,8017,9393,9287,17368
5866,5866,9905,8022,8753,9012,16755
6064,6064,9768,7396,8017,9194,16727
6277,6277,10096,7791,8244,9674,17144
