ir_sort,std::sort,boost::sort::spreadsort::integer_sort,boost::sort::pdqsort,boost::sort::spinsort,boost::sort::flat_stable_sort
72535674,72535674,284249948,165721916,200855102,271221081,360866978
72467723,72467723,281907102,165450724,200256736,272168909,360900187
74537288,74537288,283651601,164590944,200577790,271957172,361730951
72000245,72000245,281913374,168245088,201374847,271908867,360425782
72092707,72092707,280961112,166913969,200995976,271913670,359907676
73847327,73847327,280854362,167189921,200794564,272231643,359888367
73347997,73347997,283629263,164735105,201778546,270605287,362146893
72544362,72544362,283418304,168187988,202542411,270904075,362714694
71819520,71819520,281365355,166047872,201364809,270696575,360578618
78070053,78070053,281169569,166127972,199945637,272727282,359541033
74794049,74794049,283431739,164656020,200738633,271092571,361777606
72409982,72409982,281883061,167024599,202813922,271401070,362280241
72505684,72505684,280574542,166534070,201916464,272090485,360135703
74283262,74283262,280097211,164643346,199985598,272063263,361655473
73045488,73045488,284040449,164875989,201646063,271382492,362664694
71937689,71937689,282911297,166311836,201461385,271648013,359369833
72084887,72084887,281354536,166025889,198848898,272728875,360528385
74260008,74260008,283215631,164832097,200934872,272211738,362558954
72479353,72479353,281431753,166362886,200778596,271203806,359593629
72447701,72447701,282287266,166138757,201902428,271841899,360105644
74350537,74350537,282108397,166224843,200195523,270666874,361910748
72812110,72812110,282515874,164751770,202678499,271652636,361408656
72302814,72302814,283294323,166807801,201123049,270948469,362209712
72615747,72615747,280734933,166216414,200894985,271102602,360756676
74203721,74203721,283129602,165721621,200348513,271686166,360775994
75194233,75194233,282049739,164597277,200973741,271912054,361889877
72389061,72389061,281107333,165501816,201554227,270732254,359824684
72821486,72821486,280686773,165488077,200488821,271103632,360131801
72927731,72927731,280081647,166247776,202090234,271034316,379708732
74575477,74575477,283497148,164669673,199757854,271191989,362219230
72434745,72434745,279123626,168265031,204970834,299616106,382701513
72316978,72316978,281035884,166150000,201476938,271867015,361133080
73231935,73231935,282015569,166287900,199639265,273232338,359701193
76162361,76162361,282966622,166131363,199643253,272186911,361427294
73157314,73157314,295511581,167574850,200840091,274097037,360866276
73231627,73231627,280692216,167088491,201187826,271351198,359897550
73870087,73870087,280602589,166080134,201984583,270137405,362303010
73115528,73115528,282565788,164688925,201713005,270753996,361813348
73221746,73221746,284162841,165283454,200283683,271390753,361915959
73164357,73164357,283898977,165775073,200644526,272197065,361648735
73416939,73416939,282180067,165864208,199170700,273047481,360545101
75417842,75417842,281432838,165167948,202059446,271858820,361881727
74099540,74099540,280747103,166884608,201986726,272026739,361188195
73551001,73551001,282040470,166655016,201816293,272158483,360565106
74093240,74093240,281858877,164773773,204625419,270185265,362206787
73241792,73241792,281964445,164627026,201770378,271119031,361681683
73232244,73232244,281893838,166492490,203528967,271892485,360390627
73244326,73244326,281870266,165810145,200107434,273050617,361903698
73549497,73549497,280261360,165555859,201168766,275485815,361168729
74673064,74673064,279575248,166692173,201013367,270418108,359811870
73284284,73284284,281710287,166785414,201363565,272933143,361844039
75116192,75116192,281538118,165565372,201993105,270241981,361721483
73161714,73161714,282609695,165133067,203618856,271495759,361865325
73490726,73490726,285580088,164565908,200838312,271136843,361263059
73052569,73052569,281772164,171035036,200219111,270902782,360947270
73162150,73162150,280352315,166163021,201108579,273297200,360906443
75835536,75835536,282396197,166054028,199692371,272435643,360083943
73264754,73264754,282964828,166767950,201540030,270799496,359520534
73245328,73245328,281891546,165324902,200393941,271685834,360327274
75022095,75022095,281155453,164782424,202170220,270581357,362134146
73100786,73100786,282430529,164623998,201345493,271485759,362497285
73222807,73222807,281438158,164936465,202329945,270422505,361918142
73123339,73123339,282051696,165778660,198941614,274355901,360656674
73647097,73647097,282481008,166727919,200463894,272654829,359466458
75664960,75664960,282484306,166797079,202436306,271907776,360397653
73120983,73120983,281886348,166631909,202698200,272272304,360344201
75070069,75070069,281558751,166222044,201112028,270389885,362107717
73192707,73192707,285016454,164668165,202602188,270307689,363026657
73244812,73244812,282477920,164557327,200359259,270921249,361789588
73126993,73126993,280927952,167987342,201464261,271394859,361611233
73089332,73089332,281119121,166007043,202309316,273640279,360910009
73750978,73750978,282486234,166304702,200695333,273670822,360756381
74967135,74967135,280661202,166542460,202765355,272116391,360217359
73209750,73209750,281678618,166669880,200071537,272344724,360096144
75076224,75076224,281108120,164633819,204942558,269924353,361705022
73189537,73189537,282702795,164666774,203116692,271275308,361000685
73202892,73202892,284094051,164816190,205620366,271155349,361819126
73211146,73211146,283375434,167042333,203149209,273935502,361318741
73341656,73341656,280981292,165843576,200189173,271729938,360866470
76137133,76137133,279130976,167530518,201479368,273625420,358895769
74577492,74577492,279818850,166764805,200581399,271935682,360108578
74810071,74810071,280235932,166307164,201025559,270064962,361980040
73252483,73252483,282833725,164718597,205431950,270167979,361956471
73074961,73074961,281536650,164731968,201645551,271565455,360911748
73596298,73596298,283529769,164783836,201413197,271771056,360620711
73121099,73121099,282477664,166356613,199508608,273466441,360622522
73300153,73300153,282253602,165862970,199517500,272875464,361628022
75321006,75321006,279116043,166709862,200475855,271992878,360036524
73545946,73545946,282919078,168555281,200480160,270413366,359943446
74000975,74000975,281670063,164594890,202703785,270078324,362127227
73079444,73079444,281560885,164780233,202541744,271379070,361013574
73123965,73123965,281767747,164720888,202135380,272188606,361261392
73165231,73165231,282675608,166842677,198751374,278471860,361946350
73096217,73096217,282039671,165816671,200112044,273399986,359782860
73639568,73639568,280612127,167078771,199033229,273001297,359871774
75280678,75280678,281402487,166600167,201915289,270487664,360202882
73759703,73759703,281425252,165567514,200202535,269897096,362301173
74986733,74986733,282918559,164775032,203560159,270003830,361834568
73121919,73121919,284027045,164685923,202152971,271230550,360818825
73272673,73272673,283078888,165198956,203024274,271266428,362195373
73154612,73154612,280419954,167677961,198732983,273826517,361345874
73163063,73163063,281488678,166855956,200192156,272993875,360396490
75226239,75226239,281011341,167717238,199488600,272171145,359758637
73969413,73969413,280225672,166474294,201824900,271891064,359811416
74656819,74656819,280389329,164938176,204212387,269813080,361636331
73212346,73212346,282505742,164490646,202253185,270529840,362227672
73184562,73184562,283187280,165177499,199519844,274080592,362173221
73085775,73085775,279927433,165077865,199660555,273407994,361461111
73244902,73244902,284214148,166431857,199697837,273698364,362475061
73302108,73302108,281862878,168016366,200776504,273408051,358668721
94645517,94645517,312508041,170977749,201633711,274810621,366455140
75427885,75427885,280729630,166716955,202155946,272407289,359735835
74606608,74606608,284024432,165191812,200947629,269951356,362243789
73023790,73023790,286970665,164830282,203232445,270134659,362304560
73160396,73160396,282300401,164529435,203353976,270560702,360436784
73206702,73206702,283566907,165866096,201026670,271370254,361747250
73195557,73195557,282715613,166417068,199567304,272378855,360983821
73163908,73163908,281701232,165821617,201800619,272397119,359921749
74013731,74013731,280154745,167279339,199088676,273342140,358611104
77602288,77602288,281395015,166658521,200819798,270531613,360770956
74437870,74437870,279919274,164449470,203098629,270040088,361997072
73195328,73195328,285976718,165183197,202374532,269655469,361400173
73197705,73197705,284905674,164665633,203712414,271626837,361876083
73180111,73180111,284252486,164707767,199307753,273545127,361890191
73129129,73129129,281890840,167867800,199285109,272695661,360398674
73737937,73737937,280327403,167490306,199847619,273420351,358360878
75819809,75819809,279273016,167461419,202230147,271665964,359440600
75024147,75024147,280932866,164849433,202978910,270232499,361633228
73084775,73084775,282536574,165797318,202666367,269864229,360969094
73141717,73141717,282137221,165366020,203026301,269886734,361615838
73304901,73304901,286414122,178326191,202818563,271197931,360700363
73255635,73255635,281847522,165314611,200314039,273257480,362523546
73121538,73121538,282120293,166427085,200612546,271842732,359098951
73556219,73556219,280042768,168018904,199081604,272167028,358646585
75017498,75017498,279279047,165156124,214053664,275168216,360014838
73913556,73913556,283604045,164450078,201083020,270930113,362339705
73146689,73146689,283117569,164552007,201865658,270110117,360417187
73100857,73100857,283347494,164870793,201507827,270576166,361847148
83956734,83956734,279944527,164635278,198819227,273850137,361890665
73113807,73113807,282644862,164647459,199181190,272018322,360569241
73131589,73131589,280833018,167301536,201183682,272190687,358489770
73519159,73519159,280451915,166644756,199247198,272623801,359755844
75740447,75740447,281505700,165881231,203416842,270071497,360746372
73062761,73062761,281582515,164709917,201464297,270319319,360735970
73407018,73407018,282822976,164602248,203404649,269684454,360429531
73076715,73076715,282726658,164758899,202426351,270935629,361674209
73282135,73282135,287108788,164903394,200460920,272235922,361201627
73208283,73208283,280887917,166775847,199330515,272003509,359211448
73252683,73252683,279854708,168700915,200810808,271652130,358718536
75745388,75745388,281512195,166975319,199011952,271025841,359928184
74073524,74073524,282186402,164408834,202652628,270348672,361223177
73107956,73107956,282096556,164790508,201078188,270109779,360663962
73172381,73172381,282301313,164670156,202771598,269987813,360606905
73190618,73190618,281813322,165284066,200329490,272038525,360009219
73126974,73126974,279947974,166783954,199139581,271447470,360679941
73382838,73382838,279676074,166657231,199076003,272547441,358989634
74915511,74915511,281593837,166495931,199989330,271653955,358563978
75292353,75292353,279659511,164527519,201908685,269957656,360673934
73379425,73379425,281325759,164785981,201099939,270026321,360456596
73380908,73380908,281345118,164633329,203015200,269973694,360462529
73139855,73139855,282917319,164861045,200438113,271743358,360255969
74844377,74844377,281797740,164901636,199400565,270882588,360306483
73172103,73172103,281013573,166186107,200540989,271321411,358709724
73379589,73379589,280025553,165888363,200056312,271872855,358978910
75212927,75212927,279147442,164572405,203941568,269953562,359977389
73142340,73142340,280702539,164635589,200691953,270561361,359553239
73263543,73263543,281365065,164786512,200732434,270581289,361393075
73227459,73227459,280858381,164703856,200343013,271597199,360232725
73254474,73254474,282968134,165416390,200663123,271870324,359917297
73306772,73306772,280567566,168316768,199423821,272939369,358695906
73152925,73152925,279657512,167366561,201202202,273154978,359437254
76972394,76972394,281680469,164649891,201675860,270318608,360949142
73024812,73024812,281193192,164730469,203641679,270420346,360497922
73050754,73050754,281618033,164591834,201351703,270416436,360290180
73135485,73135485,281750279,164860043,200507320,271975028,361661620
73138047,73138047,281971752,164860960,199359074,271980543,363227274
73082690,73082690,280660954,167823734,200942134,272267653,358589852
74378137,74378137,280454725,167459767,199718476,272697003,358807182
75992398,75992398,278584121,165469892,202007642,270043446,361612092
73099552,73099552,283781491,165127099,200866596,270193796,362066319
74011320,74011320,279485753,164880819,202825545,270285353,361241030
73159125,73159125,280477926,164751648,202850724,273379044,361597389
73317564,73317564,281151277,164879883,199668030,273792581,360301086
73105500,73105500,278338221,167155765,199952899,272179072,359748695
73103491,73103491,280672956,167690188,199428597,271651951,358411224
74934078,74934078,281184525,166207676,199564478,270744358,360966432
76033712,76033712,283032258,164634805,202603252,271013356,361924812
73049020,73049020,280648651,164445845,203572629,270298794,361842215
73192870,73192870,283068171,164777303,201692450,270482426,362617893
73058296,73058296,281888973,164638066,199553194,274995802,361853745
73191783,73191783,281081922,167308509,199664202,272985991,361028643
73967605,73967605,281180916,170223870,200948421,273161463,361117273
74226443,74226443,278896005,167627538,202337942,272760740,359250491
77010242,77010242,281647342,165610545,203943627,270078195,361668498
73263996,73263996,281262319,164753057,201543620,269946549,362672596
72976465,72976465,283019911,164971370,205781036,270396550,364051027
73067936,73067936,283958190,164778599,202721994,272587056,360415214
73289393,73289393,283396448,164613711,200392101,271865215,361938850
73187760,73187760,282520153,165013157,200452435,272123776,359855440
73101384,73101384,281128871,167811281,199351616,272687575,359041143
74914184,74914184,279082242,166113512,200548134,271431878,360377620
75386392,75386392,284217066,164958475,203661172,271887732,363869327
73738713,73738713,282524557,164473287,202640014,270139939,360688809
73209571,73209571,282403284,164707654,202468965,270184157,362010820
73209342,73209342,283524244,165263712,200419121,272482008,361762628
73188539,73188539,281279334,164888216,199987903,274160795,361031651
73064003,73064003,279593882,167171383,199789173,271959521,359434451
74285233,74285233,280453888,166479329,199920901,272036190,361141414
75239110,75239110,281348413,165677058,200853233,271425986,362003620
75433902,75433902,277876236,164710970,203053315,270204797,362400799
73146128,73146128,285244726,164606996,204891908,270132051,364341699
73165149,73165149,283152448,164844811,200297751,271363144,361842617
73298119,73298119,281715928,165052876,200551389,273048528,361436356
73204428,73204428,279785242,166732224,200445905,272918012,360710259
73257360,73257360,282195354,168407566,199863120,273140929,360279848
74976329,74976329,281283393,165557129,204127251,271301325,361182605
75274830,75274830,283447712,165322342,201887447,269668847,361541364
72979432,72979432,283466348,164536240,202904149,270648597,361102012
73133534,73133534,284927283,164966972,200737732,270798582,362640427
73179327,73179327,281649427,164509233,202434888,273525284,362096399
73180666,73180666,280878313,166774142,201836984,272884371,360597190
73201240,73201240,279907776,168460682,199658336,275289335,360488212
74533587,74533587,279193669,166509768,199850725,275407692,358643959
73564251,73564251,282516756,165851391,199381702,270567614,360863958
76167756,76167756,283817165,164375030,203390329,269699952,362039666
73162061,73162061,283913308,164595493,202398639,269821556,361951987
73174445,73174445,281276109,165366945,200846118,272452956,362905693
73406337,73406337,283688805,164580829,200761786,272576120,361422451
73193508,73193508,280422738,165620102,200297562,273595660,359848269
73274092,73274092,280108227,168269715,199799243,273290116,360249975
73963692,73963692,281155354,166066393,201331411,271842599,360798426
81713320,81713320,303984051,172270287,201274974,274991482,364164950
75195412,75195412,280740998,165666298,200387595,269542403,362229814
73126354,73126354,281651173,164325727,203535811,270199132,362261492
73011603,73011603,284620179,164867869,200840489,272028555,362521623
72328236,72328236,283496805,165218708,200819320,272326925,363916029
72179757,72179757,281917599,168041430,199336970,273354447,360048648
72121155,72121155,281736523,166825326,200008215,273290924,372506156
83515568,83515568,280996551,169720788,199150950,273162588,358693483
72550754,72550754,280660241,165769326,202324341,270751701,362703664
75748457,75748457,281733880,165747498,203043032,270125418,361948908
72137549,72137549,281147856,164499066,203090689,269864593,362150241
72087371,72087371,283926649,164809555,200554698,274732538,362464162
72217233,72217233,289280653,177698491,201223362,272158540,362273429
72361787,72361787,278870673,165562438,199581027,275990596,359662597
72754029,72754029,282446796,167245678,199698739,272657570,359441055
73471411,73471411,279778208,169190468,200052619,271773794,359670940
72200098,72200098,281961137,165746722,201691797,271019118,360976293
75896712,75896712,282693215,164947166,201865702,269980883,362822689
72249879,72249879,285145886,164566999,202870761,270128535,361884435
72297633,72297633,284971228,166196821,202056418,271230657,361055893
71766104,71766104,282842417,165753176,201502406,272324229,362126818
72290770,72290770,282949529,166491853,199296148,272224100,359645307
73129699,73129699,283898557,167047794,199813334,273087224,359552776
74017838,74017838,280601150,165882810,199787328,270959674,360600086
72481814,72481814,282215333,165619612,201311575,271613630,360850861
75034123,75034123,283994271,164968922,202956566,270315942,361764263
72976857,72976857,282035988,164507768,201894015,274157481,363792587
72911426,72911426,282439609,164810276,201497338,272101020,361975062
72140831,72140831,281188462,168485268,201003917,271812469,367082462
84499721,84499721,281990307,166637787,199005292,272340385,360102405
74019228,74019228,280444304,166060040,198857201,271621899,360527478
72852673,72852673,281692356,166039771,202053447,272138244,363083956
73411033,73411033,281981916,166210511,200265715,271291786,361002233
74409402,74409402,295917080,166014396,202871559,270202694,361966261
71984848,71984848,284565675,165037451,203478732,272285626,361814713
71844639,71844639,282924724,165770402,201047604,272078178,361848923
72225788,72225788,279866593,166985372,199981629,273976393,359851278
72131183,72131183,281980917,167173750,200154983,273850409,360370800
74032652,74032652,281759868,168357452,200738250,271806772,361665209
72095021,72095021,282950416,166755991,201563546,270766382,360956550
73002825,73002825,284273261,167733796,200723686,271605896,362829868
75744370,75744370,331858488,176509562,201081148,271024941,361485582
74438672,74438672,282269011,165040540,204318712,270756652,362854334
71654893,71654893,281282174,165281132,200578683,272671926,362150356
71277147,71277147,283431527,363106644,203828913,271110710,361001617
74542899,74542899,282972020,165236824,217230279,275639759,362016762
71472908,71472908,284366709,165024767,201361220,271497408,361870626
72368554,72368554,283656838,166991052,199754760,272333910,361857168
72170766,72170766,280446006,167158338,202169578,272407478,359946570
72002925,72002925,282648622,167282159,200193488,273610941,359715952
74259401,74259401,280190440,166395239,201481126,271241352,362328701
71839384,71839384,280727070,166379774,201828963,271470932,360731855
72746426,72746426,282061772,166202847,200367812,271371187,360746331
74656301,74656301,281159784,165346415,203392649,270839236,361815272
71865986,71865986,286028228,164974579,201072707,272042925,361953560
72029931,72029931,282281260,166049195,200909221,271321430,360717181
71642912,71642912,281036853,167319570,200081068,272688237,359858568
74426537,74426537,282245665,166236998,199058642,271808949,362233802
72499031,72499031,281095498,168252460,201663424,272239336,361006044
71963131,71963131,279290753,166284811,200696595,270824156,361251716
75543683,75543683,280957063,165868216,202094559,270231365,361359556
71806837,71806837,282112615,165051346,200840387,272145402,362144257
72018443,72018443,283502744,165951459,201417638,272680159,360559163
72480124,72480124,284870695,168118024,200538437,272208950,359974529
72144143,72144143,283357513,165998231,202792965,273358372,360317815
73663254,73663254,278363531,165624938,200266080,271214762,360604476
72233366,72233366,285395527,166329676,200847109,271498869,359458712
71959957,71959957,281863866,166681633,202952916,271770299,359472788
74572843,74572843,282042704,165128163,201494872,270715021,361807841
71770947,71770947,282774722,165176774,201911334,272599717,362532898
72160477,72160477,279825865,166678833,200640232,271971093,360173120
71728795,71728795,282888575,167129776,200449877,272896126,360378244
72725501,72725501,282695806,165922809,199955858,271025696,362348309
71798376,71798376,280888864,168577823,200055059,271169263,363176655
72148048,72148048,282282765,166208183,201874502,271453921,359656910
74477916,74477916,280760276,166670893,200108048,272432872,361686311
72594198,72594198,282077094,164982169,201170205,272230670,362557205
71620039,71620039,281550845,165351895,200907149,271773882,361428370
72426516,72426516,280650064,166081935,201480657,272677209,359882436
73232197,73232197,282400778,167035378,198903453,271693534,360101653
72691602,72691602,282008460,165506903,200863793,271618013,362163084
72068440,72068440,281524799,167502873,201471418,270945006,359346135
71985179,71985179,280950449,165875833,200275672,271100029,360973994
73946785,73946785,279855150,165111000,201466522,272493451,360667083
71751427,71751427,280923191,166254984,204635776,271343900,361799257
71997036,71997036,281457869,165854875,201061312,272584645,360472964
71836793,71836793,282478020,166944800,199040760,272692523,359844953
73833360,73833360,280475396,165274160,201157801,271916902,362019891
72381951,72381951,280097110,167870158,201949407,270924982,359411108
72365920,72365920,282683817,166561997,201846387,271561019,361084302
74451965,74451965,280589370,166202951,201269506,270911767,360374148
72358631,72358631,281850686,165121972,201296131,270859130,361951917
72281230,72281230,280397217,165847731,201252814,271832713,359977668
71819113,71819113,282326049,166926172,200758349,271389633,359913844
72934302,72934302,280250356,165055475,201311805,271390738,360628221
71954048,71954048,281992628,167700767,201848057,271729166,360063368
72048749,72048749,280104820,166072869,200136168,271620877,360681985
73825033,73825033,282333444,166625753,200016807,272581581,361102856
74196180,74196180,283351907,165214167,201693972,272231549,363208782
71632243,71632243,281766243,167091981,203701418,272294993,360510144
71601542,71601542,281560531,167114423,202296810,272047181,359885800
74266136,74266136,281078969,166288065,202384124,271282140,361372945
72514277,72514277,283622262,165262334,202325732,271354206,361730814
71688382,71688382,280617394,168221360,201351902,270973536,361021160
72041445,72041445,283333151,166314564,201262233,271437434,361892231
75543399,75543399,281878863,165805110,199433484,271992236,361652664
71658947,71658947,281948631,167721197,200933574,272027976,362416777
72259556,72259556,281259201,166092927,201398645,273481060,360290560
71821873,71821873,281211816,167399188,200014675,272581487,359883025
73524231,73524231,280752556,166946435,201320282,271449950,362342142
71875127,71875127,284951910,165620328,202580094,271383785,364757920
72229532,72229532,282830123,166471166,200739923,271593248,360772201
72175199,72175199,280942323,168815585,213205053,273704729,361466920
75166859,75166859,283547323,165900373,199919267,271578746,361821403
71596417,71596417,280034883,166191634,202035410,272330915,360385045
72670252,72670252,281033142,169258760,202434638,272207656,360225151
73674055,73674055,280114150,167295816,200756956,271095715,360772389
71819692,71819692,283402178,165180285,202976527,273302748,362199469
71512773,71512773,281700954,166286214,201969406,271790533,360560967
71696737,71696737,282732026,166286151,201647250,271069049,360717091
72954315,72954315,283971622,167187987,199463735,273811622,369880325
73657849,73657849,282042561,165305188,201323911,271727828,362042802
72311681,72311681,282260856,165902874,201582915,272178214,360621348
71680476,71680476,282248681,167278601,200547096,271991866,359985546
72962523,72962523,281167574,165336341,201681853,271568218,371765601
85515420,85515420,282208637,165076442,200981998,271029726,361974367
71742881,71742881,283363325,165471574,203040498,271480773,362276864
71511147,71511147,283278052,166331203,204325769,271526342,359552128
72552853,72552853,283301019,166202393,199414765,273157615,361332474
75396536,75396536,280265851,165138385,202531037,271753789,361665059
71899501,71899501,283394162,165621191,200456413,270933007,360241630
71894682,71894682,281849093,168283750,202224665,272017537,360071963
73264888,73264888,282431002,165545784,203159697,270803173,362439270
71653546,71653546,286531545,179645368,206951595,271395972,362445100
71415219,71415219,284755121,165657066,201705719,271360536,361959207
72267852,72267852,279643880,166672650,201505399,273615438,360590402
71883925,71883925,280487803,166141829,201791119,272970673,360836665
75596028,75596028,281994339,166088722,201616881,271946769,361514330
72100061,72100061,280678130,167281446,202827611,271202473,360289946
72157801,72157801,281143342,165971572,201838497,270793196,360162812
72356194,72356194,281138590,165159621,201807832,271692842,361473793
71688865,71688865,285416495,165300226,201801299,271918131,360743183
72201302,72201302,282899484,168717551,202261835,271505129,361427799
72390117,72390117,281198433,166342311,199438118,273508591,360745287
75350815,75350815,283674228,166587724,199271761,271628555,361555163
72552875,72552875,281698693,167151229,200679037,277201059,377120191
71494373,71494373,281358440,168169365,200653190,270867449,359919760
73957556,73957556,282344399,166061961,200494864,269756928,362374851
71831242,71831242,282557680,165327084,201146528,271291154,362546302
71488446,71488446,284247063,165241495,203368852,271657117,364828286
72618545,72618545,280231801,168599325,201929019,271047577,359797948
72582069,72582069,281339938,166546618,199964450,273402484,361224202
73920296,73920296,282767861,167397301,199774902,272968087,361017025
72464365,72464365,279759796,167531865,203018560,271917560,360504101
71715248,71715248,294054909,174943435,201544634,271428560,360032128
74329759,74329759,280514398,165573790,201669740,269855823,362132344
71419931,71419931,282365255,165223264,201084581,271281829,362014266
71830127,71830127,282026332,165177249,200018220,271089001,360904151
71937153,71937153,282065347,168526981,200364379,271230517,358992565
72344321,72344321,282074292,166418581,199293083,273488667,359910210
74987568,74987568,280715629,167141903,201477600,273012369,360628628
72477004,72477004,281412449,166093906,202234498,271944280,359842525
73939057,73939057,282656192,167042655,201016354,270174097,364229305
71579187,71579187,281245216,165120351,203601083,270678399,361529144
72105596,72105596,282607105,165752131,201215243,270893462,362087761
72007947,72007947,282888457,165421543,202190939,271392168,360646969
72149649,72149649,284266360,166965558,199608306,273589462,360805311
72400053,72400053,281220300,166240242,200257186,271639818,361118292
75212479,75212479,280066182,166959057,201117952,272090308,360168735
72562143,72562143,281697131,167229743,201178486,274105975,359914169
74223693,74223693,281394971,164954800,202762457,270117838,361874504
72220346,72220346,283797027,165246025,203108816,271456469,365211323
71724961,71724961,283337808,164902837,200999202,271578357,361658099
72135955,72135955,281640641,168614364,200665203,273358313,361465432
72282712,72282712,282025216,166539056,205275337,273827591,360916452
74138048,74138048,280677107,168246214,199642884,273401244,359091507
74339346,74339346,280894061,167559958,200871125,272399494,359996518
73950505,73950505,281338871,167436955,201037082,270361963,361131359
71793838,71793838,284390137,165310809,202771974,270529802,361992376
71835567,71835567,284092609,165072575,201286556,271162190,361755860
71936879,71936879,282563399,165399214,202465303,271476442,362996259
71680025,71680025,283048134,168450705,200680770,273809670,361012082
71567995,71567995,282490924,166271969,199284540,272047067,360546108
75624226,75624226,281262920,168395629,198924216,271726537,359850805
71454579,71454579,281804619,167245353,201933564,272490961,359982071
72925674,72925674,279834449,165582689,205969545,272003279,361792367
71668818,71668818,284643223,165175927,204022108,269992084,362286395
71797358,71797358,285216259,165265114,206980566,271856145,362517651
71836796,71836796,283122817,165417686,200564223,272627985,362409426
71823124,71823124,282617114,166445964,199764077,273212393,360345176
72671069,72671069,280744962,167407588,200454131,273221520,359852753
75841540,75841540,281558762,165883359,203122938,272072111,360232564
73399611,73399611,282673856,167105980,200113238,271062853,360302487
73026386,73026386,284656042,165054447,202805814,270190165,361968861
71756513,71756513,282552324,167333381,202329203,271008256,362372870
72098421,72098421,283839372,165231258,203709622,271557272,363362823
76125058,76125058,283623447,166055569,199213829,273555404,362235142
72125176,72125176,280860101,166304723,200890935,273410320,364840701
80747259,80747259,283249253,167802076,199727675,273509179,358919093
75833097,75833097,279048728,167818007,200398707,272087177,359990280
74575633,74575633,283131798,165398502,200226280,270842697,361314911
71535930,71535930,285612775,165594921,203706700,270054142,361847131
72035692,72035692,285447343,165220643,203792397,270677999,362337008
72161971,72161971,282409625,165089246,201955308,272467163,362230370
72295689,72295689,284657172,165800290,199949606,273100982,361884744
71981505,71981505,282060712,166305675,201216751,273200594,361206230
72360571,72360571,281051303,168441736,199700450,273380342,358764066
74360171,74360171,281156743,167313459,200534076,272006892,359884948
72799232,72799232,282666755,165320282,208353351,269969562,362239231
71790081,71790081,282373520,165327015,202679913,270939765,362522576
71506945,71506945,283675174,165081256,201343626,271404280,361875070
72101356,72101356,283029315,165133364,201889480,273225516,362128265
72231202,72231202,282789333,169123564,199392573,273807271,362627032
72037884,72037884,279784498,167455179,200393535,273208167,359734068
73620279,73620279,279872294,168050174,199849928,273427614,359361432
75972083,75972083,291530892,167351825,201018030,270661317,361895176
74052051,74052051,282574811,165366738,202152145,271194768,362248962
71959345,71959345,284640023,165505778,203556229,269833076,361620021
71796655,71796655,282013119,165027811,201182717,272486708,361434770
72405093,72405093,284175920,165711760,199890265,272407041,361954868
71580810,71580810,280543847,168207349,199597232,271566374,360837332
71707437,71707437,280869721,168466913,200680671,272938165,359355480
74143128,74143128,279580369,167503946,202628905,271991392,359833265
74271114,74271114,282155999,165238289,204296115,270462895,360744049
72129013,72129013,283548080,165201994,201200812,269847263,360913436
71895673,71895673,282628085,165086900,202927836,270720356,360728598
72015128,72015128,285693753,165884434,200600095,271674239,361010336
71707341,71707341,283245538,165740963,199559598,273049672,361157299
72459939,72459939,281761287,167665781,199793232,273284206,359046999
72524010,72524010,278302223,167571662,200844121,273395395,359023698
77143008,77143008,280455554,167003150,202682139,270548463,361001242
72076891,72076891,283645069,165006384,202313628,270498378,361099282
71961123,71961123,281468511,165271584,204136831,270176633,360686755
71904660,71904660,283031390,165255407,202240000,271402823,362349734
71789188,71789188,280468688,165017362,199954459,273308643,361899128
71822211,71822211,281476071,169047857,201881765,272314704,359663724
71967558,71967558,280075320,166783620,198433086,273358330,359153553
75109084,75109084,281059789,166660345,200153144,271156056,362806712
72326361,72326361,282108628,164884054,202848580,270324496,361104595
71494917,71494917,281374724,165155190,204132247,270361765,362265377
72204440,72204440,284592819,165141533,201677101,270109299,361644222
72227584,72227584,286645422,165449145,199650304,272559987,366300590
72388277,72388277,283192811,165669215,200317795,271953234,360779749
71495912,71495912,279218735,167372878,199389855,273050598,358605123
72225701,72225701,280329521,167054886,201220602,272433980,358603064
75002419,75002419,282281390,165280076,201379032,269914429,360710587
71984618,71984618,283273260,164939036,202337374,270516698,374013533
72315918,72315918,283527270,165137180,200829147,270407862,361001434
72309448,72309448,284034463,167012062,200606643,271558420,360542001
71674339,71674339,280125355,165145610,199481690,272103917,360221446
71678194,71678194,283832280,166396450,216290344,285003033,376015923
72272257,72272257,1573076565956,1151562636,1098397477,1515284913,2146113137
957661918,957661918,1590014006,865513743,1148743852,1469985700,1957352620
434739420,434739420,1534680407,876610522,1091714567,1469367326,1951673726
437519506,437519506,1525263035,865942871,1093495328,1470868978,1953675591
434124423,434124423,1519706110,874312847,1085572664,1471528680,1955162313
437048458,437048458,1523680579,865649033,1085780033,1471614366,1952139465
432855683,432855683,1516286370,873197510,1089118448,1468704380,1950362199
436654130,436654130,1531592199,866798110,1085182806,1471636618,1952891090
433948882,433948882,1517549689,875391787,1094072349,1468331831,1953923733
438816615,438816615,1516170502,866501031,1091844947,1473091041,1983625537
429014915,429014915,1520640259,872730672,1085010240,1470251938,1951367138
436092138,436092138,1515689311,865887719,1088720007,1471818093,1951780871
435514130,435514130,1525701784,875858520,1087706426,1470113226,1952400500
