ir_sort,std::sort,boost::sort::spreadsort::integer_sort,boost::sort::pdqsort,boost::sort::spinsort,boost::sort::flat_stable_sort
3849581,22730754,10850098,17133501,22660907,27035015
3861454,23012878,11224050,18638172,22902017,27057477
3863655,22958858,10826932,17272022,22641130,27033858
3857105,22796933,10802696,17187851,22635042,27720055
3864515,22952288,10823734,17119758,22637206,27077338
3855029,22781884,10829267,17437860,22636026,28836414
3877076,23065928,10819339,17367189,22622364,27053908
3865488,22895890,10818720,17194599,22619768,27075758
3870335,23425478,10942384,17197843,22666755,27062712
3871087,22882307,10814496,17304865,22590310,27069233
3861940,23363795,10804809,17118243,22619609,27037369
3862707,23122458,10860732,17219532,22588106,27098811
3863898,22829358,10822151,17323381,23291720,27209530
3857519,22932589,10832913,17306184,22666697,27115755
3855474,22856360,10891971,17325639,23249184,27968794
3870505,23176068,11069669,17909762,22712738,27127184
3895200,22891059,10845980,17182581,22634555,27041617
3884944,23359971,10903873,17451784,22605882,27078053
3887726,22803952,10824452,17165788,22625073,27064723
3936994,24338231,10867695,17327967,22594643,27108784
3889050,22746482,10853496,17673869,22624578,27103657
3885841,22950384,10845399,17140882,23282012,27097860
3856393,22858331,10834682,17382697,22613274,27039943
3852948,22745791,10830690,17193240,23501427,27031808
3856128,22754510,10965790,17260736,22625916,27151807
3996527,22818500,10825592,17238623,22594852,27236311
4130319,23042213,10886008,17118207,22644781,27159628
3850523,22664016,10869712,17140604,22650484,27168464
4190606,23072350,10853950,17316969,22649990,27026115
3864440,22908249,10887628,17112096,22671112,27060073
3881779,22706695,10853151,17749331,22862837,27156238
3858862,22973588,10845598,17167583,22632758,26997459
3857738,22728242,10857447,17770751,22971997,27055797
3865801,23156162,10908457,17376120,22716119,27174265
3854646,22766703,10870903,17987306,22793566,27662690
3910410,22900115,10809445,17268760,22695956,27049743
3881026,23053255,10794897,17119655,22600497,27770727
4173493,23574217,10802112,17178105,22604242,27054320
3856728,22905417,10798934,17178864,22598886,27061833
3847129,22984302,11350866,17386035,22646770,27029960
3858678,22956311,10854631,17196513,22642995,27042362
3846859,22984318,10932198,17466033,22608283,27049567
3863219,22742929,10809807,17288580,22631414,27104952
3855992,22990057,10803492,17126969,23506126,28170888
3863424,22882971,10883459,17183029,22580991,27099876
3859398,22873275,10852976,17196907,22654922,28624635
3907389,22962778,10841090,17167085,22608828,27083445
3898937,22847219,10831605,17296040,22634836,27089583
3920397,23486818,10911681,17321038,22632829,27079781
3882888,22846421,10838280,17143823,22675101,27024594
3892710,23069368,11247849,17263260,22728591,27059801
3881765,22869706,10845046,17226783,22639217,27054197
